Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
Суд <nsubj вынес >obj приговор	Суд	вынес	приговор	1	6.2	ABC	3	вынес
Суд <nsubj вынес >obj решение	Суд	вынес	решение	1	6.2	ABC	3	вынес
Суд <nsubj ограничил >obj доступ	Суд	ограничил	доступ	1	6.2	ABC	3	ограничил
Суд <nsubj принял >obj решение	Суд	принял	решение	1	6.2	ABC	3	принял
Суд <nsubj учёл >obj характеристики	Суд	учёл	характеристики	1	6.2	ABC	3	учёл
Сцены <nsubj демонстрируют >obj эпизоды	Сцены	демонстрируют	эпизоды	1	6.2	ABC	3	демонстрируют
Тело <obj обнаружил >nsubj сосед	Тело	обнаружил	сосед	1	6.2	ABC	3	обнаружил
Теракты <nsubj поднимают >obj проблему	Теракты	поднимают	проблему	1	6.2	ABC	3	поднимают
Трактор <nsubj завоевал >obj медали	Трактор	завоевал	медали	1	6.2	ABC	3	завоевал
Трактор <nsubj примет >obj участие	Трактор	примет	участие	1	6.2	ABC	3	примет
Требования <nsubj устанавливают >obj необходимость	Требования	устанавливают	необходимость	1	6.2	ABC	3	устанавливают
Тренер <nsubj выразил >obj надежду	Тренер	выразил	надежду	1	6.2	ABC	3	выразил
Тресич-Павич <nsubj написал >obj письмо	Тресич-Павич	написал	письмо	1	6.2	ABC	3	написал
Тройку <obj закрыл >nsubj норвежец	Тройку	закрыл	норвежец	1	6.2	ABC	3	закрыл
Турагентства <nsubj предоставили >obj возможность	Турагентства	предоставили	возможность	1	6.2	ABC	3	предоставили
Указ <nsubj определил >obj источники	Указ	определил	источники	1	6.2	ABC	3	определил
Управление <nsubj осуществляет >obj свод	Управление	осуществляет	свод	1	6.2	ABC	3	осуществляет
Услуги <nsubj включают >obj питание	Услуги	включают	питание	1	6.2	ABC	3	включают
Успех <nsubj привлекают >obj внимание	Успех	привлекают	внимание	1	6.2	ABC	3	привлекают
Ученые <nsubj обнаружили >obj доказательства	Ученые	обнаружили	доказательства	1	6.2	ABC	3	обнаружили
Ученые <nsubj провели >obj исследование	Ученые	провели	исследование	1	6.2	ABC	3	провели
Ученые <nsubj сравнили >obj коронавирус	Ученые	сравнили	коронавирус	1	6.2	ABC	3	сравнили
Фигуры <nsubj создают >obj атмосферу	Фигуры	создают	атмосферу	1	6.2	ABC	3	создают
Фильм <nsubj представляет >obj продолжение	Фильм	представляет	продолжение	1	6.2	ABC	3	представляет
Хозяева <obj оставили >nsubj дела	Хозяева	оставили	дела	1	6.2	ABC	3	оставили
Центр <nsubj оказывает >obj помощь	Центр	оказывает	помощь	1	6.2	ABC	3	оказывает
Центр <nsubj провел >obj исследование	Центр	провел	исследование	1	6.2	ABC	3	провел
Центр <nsubj раскритиковал >obj рекламу	Центр	раскритиковал	рекламу	1	6.2	ABC	3	раскритиковал
Цирк <nsubj испытывает >obj трудности	Цирк	испытывает	трудности	1	6.2	ABC	3	испытывает
Человек <nsubj энергию <obj направляет	Человек	энергию	направляет	1	6.2	ABC	3	направляет
Шеф <nsubj выразил >obj слова	Шеф	выразил	слова	1	6.2	ABC	3	выразил
Шеф <nsubj назвал >obj убийство	Шеф	назвал	убийство	1	6.2	ABC	3	назвал
Шон <nsubj отметил >obj наличие	Шон	отметил	наличие	1	6.2	ABC	3	отметил
Эксперты <nsubj производили >obj расчеты	Эксперты	производили	расчеты	1	6.2	ABC	3	производили
Юрист <nsubj назвал >obj обращение	Юрист	назвал	обращение	1	6.2	ABC	3	назвал
авиакомпании <nsubj снижают >obj цены	авиакомпании	снижают	цены	1	6.2	ABC	3	снижают
авиакомпания <nsubj обязала >obj пассажиров	авиакомпания	обязала	пассажиров	1	6.2	ABC	3	обязала
авиация <nsubj поддерживает >obj операцию	авиация	поддерживает	операцию	1	6.2	ABC	3	поддерживает
автопроизводитель <nsubj отложил >obj решение	автопроизводитель	отложил	решение	1	6.2	ABC	3	отложил
автор <nsubj возвращает >obj внимание	автор	возвращает	внимание	1	6.2	ABC	3	возвращает
автор <nsubj вспоминает >obj слова	автор	вспоминает	слова	1	6.2	ABC	3	вспоминает
автор <nsubj встретил >obj рабкора	автор	встретил	рабкора	1	6.2	ABC	3	встретил
автор <nsubj испытывает >obj восторг	автор	испытывает	восторг	1	6.2	ABC	3	испытывает
автор <nsubj нашел >obj билет	автор	нашел	билет	1	6.2	ABC	3	нашел
автор <nsubj описал >obj день	автор	описал	день	1	6.2	ABC	3	описал
автор <nsubj описал >obj жизнь	автор	описал	жизнь	1	6.2	ABC	3	описал
автор <nsubj описывает >obj день	автор	описывает	день	1	6.2	ABC	3	описывает
автор <nsubj передает >obj эмоции	автор	передает	эмоции	1	6.2	ABC	3	передает
автор <nsubj получил >obj скатерть	автор	получил	скатерть	1	6.2	ABC	3	получил
автор <nsubj провел >obj день	автор	провел	день	1	6.2	ABC	3	провел
автор <nsubj произвел >obj анализ	автор	произвел	анализ	1	6.2	ABC	3	произвел
автор <nsubj совершил >obj полет	автор	совершил	полет	1	6.2	ABC	3	совершил
автор <nsubj сочинил >obj сонет	автор	сочинил	сонет	1	6.2	ABC	3	сочинил
автор <nsubj услышал >obj разговор	автор	услышал	разговор	1	6.2	ABC	3	услышал
автор <nsubj услышала >obj звук	автор	услышала	звук	1	6.2	ABC	3	услышала
администрация <nsubj повышать >obj готовность	администрация	повышать	готовность	1	6.2	ABC	3	повышать
администрация <nsubj совершенствовать >obj систему	администрация	совершенствовать	систему	1	6.2	ABC	3	совершенствовать
активисты <nsubj выражают >obj недовольство	активисты	выражают	недовольство	1	6.2	ABC	3	выражают
актриса <nsubj вытащила >obj трубку	актриса	вытащила	трубку	1	6.2	ABC	3	вытащила
актриса <nsubj сделала >obj шаг	актриса	сделала	шаг	1	6.2	ABC	3	сделала
альбомы <obj готовят >nsubj военнослужащие	альбомы	готовят	военнослужащие	1	6.2	ABC	3	готовят
американец <nsubj преподавал >obj язык	американец	преподавал	язык	1	6.2	ABC	3	преподавал
американцы <nsubj усилили >obj работу	американцы	усилили	работу	1	6.2	ABC	3	усилили
аналогия <nsubj ставит >obj диалог	аналогия	ставит	диалог	1	6.2	ABC	3	ставит
арбитраж <nsubj завершил >obj банкротство	арбитраж	завершил	банкротство	1	6.2	ABC	3	завершил
ассоциация <nsubj объявила >obj награду	ассоциация	объявила	награду	1	6.2	ABC	3	объявила
бабушка <nsubj поддерживает >obj решение	бабушка	поддерживает	решение	1	6.2	ABC	3	поддерживает
бандиты <nsubj проходили >obj отбор	бандиты	проходили	отбор	1	6.2	ABC	3	проходили
беспокойство <obj вызывает >nsubj положение	беспокойство	вызывает	положение	1	6.2	ABC	3	вызывает
библиотека <nsubj включает >obj картины	библиотека	включает	картины	1	6.2	ABC	3	включает
бизнесмен <nsubj просил >obj суд	бизнесмен	просил	суд	1	6.2	ABC	3	просил
близкие <nsubj советуют >obj поход	близкие	советуют	поход	1	6.2	ABC	3	советуют
бои <nsubj подчеркивают >obj необходимость	бои	подчеркивают	необходимость	1	6.2	ABC	3	подчеркивают
бойцы <nsubj покинули >obj базу	бойцы	покинули	базу	1	6.2	ABC	3	покинули
большевики <nsubj готовят >obj террор	большевики	готовят	террор	1	6.2	ABC	3	готовят
большевики <nsubj использовали >obj знания	большевики	использовали	знания	1	6.2	ABC	3	использовали
большинство <nsubj описывают >obj уродов	большинство	описывают	уродов	1	6.2	ABC	3	описывают
большинство <nsubj поддержали >obj запрет	большинство	поддержали	запрет	1	6.2	ABC	3	поддержали
большинство <nsubj поддержали >obj решение	большинство	поддержали	решение	1	6.2	ABC	3	поддержали
большинство <nsubj поддерживает >obj право	большинство	поддерживает	право	1	6.2	ABC	3	поддерживает
большинство <nsubj поддерживают >obj закон	большинство	поддерживают	закон	1	6.2	ABC	3	поддерживают
большинство <nsubj проявляют >obj терпимость	большинство	проявляют	терпимость	1	6.2	ABC	3	проявляют
брат <nsubj нашел >obj дверь	брат	нашел	дверь	1	6.2	ABC	3	нашел
брат <nsubj прочел >obj стихи	брат	прочел	стихи	1	6.2	ABC	3	прочел
бюджет <nsubj внес >obj вклад	бюджет	внес	вклад	1	6.2	ABC	3	внес
ведомства <nsubj прекратили >obj прием	ведомства	прекратили	прием	1	6.2	ABC	3	прекратили
ведомства <nsubj рассматривают >obj возможность	ведомства	рассматривают	возможность	1	6.2	ABC	3	рассматривают
ведомство <nsubj назвало >obj выборы	ведомство	назвало	выборы	1	6.2	ABC	3	назвало
ветер <nsubj поднимает >obj песок	ветер	поднимает	песок	1	6.2	ABC	3	поднимает
взор <nsubj Увидел >obj дом	взор	Увидел	дом	1	6.2	ABC	3	Увидел
вид <nsubj получил >obj название	вид	получил	название	1	6.2	ABC	3	получил
вице-губернатор <nsubj выразил >obj мнение	вице-губернатор	выразил	мнение	1	6.2	ABC	3	выразил
власти <nsubj ведут >obj политику	власти	ведут	политику	1	6.2	ABC	3	ведут
власти <nsubj дали >obj согласие	власти	дали	согласие	1	6.2	ABC	3	дали
власти <nsubj допускали >obj преподавание	власти	допускали	преподавание	1	6.2	ABC	3	допускали
власти <nsubj запретили >obj прохождение	власти	запретили	прохождение	1	6.2	ABC	3	запретили
власти <nsubj изменили >obj решение	власти	изменили	решение	1	6.2	ABC	3	изменили
власти <nsubj изъяли >obj девочку	власти	изъяли	девочку	1	6.2	ABC	3	изъяли
власти <nsubj искали >obj способы	власти	искали	способы	1	6.2	ABC	3	искали
власти <nsubj обвинили >obj ополченцев	власти	обвинили	ополченцев	1	6.2	ABC	3	обвинили
власти <nsubj обращают >obj внимание	власти	обращают	внимание	1	6.2	ABC	3	обращают
власти <nsubj объяснили >obj решение	власти	объяснили	решение	1	6.2	ABC	3	объяснили
власти <nsubj отвергли >obj обвинения	власти	отвергли	обвинения	1	6.2	ABC	3	отвергли
власти <nsubj предпринимают >obj меры	власти	предпринимают	меры	1	6.2	ABC	3	предпринимают
власти <nsubj приветствуют >obj шаг	власти	приветствуют	шаг	1	6.2	ABC	3	приветствуют
власти <nsubj приняли >obj решение	власти	приняли	решение	1	6.2	ABC	3	приняли
власти <nsubj проводили >obj меры	власти	проводили	меры	1	6.2	ABC	3	проводили
власти <nsubj проводят >obj политику	власти	проводят	политику	1	6.2	ABC	3	проводят
внимание <obj привлекло >nsubj дело	внимание	привлекло	дело	1	6.2	ABC	3	привлекло
внучка <nsubj читала >obj стихи	внучка	читала	стихи	1	6.2	ABC	3	читала
водители <nsubj выразили >obj недовольство	водители	выразили	недовольство	1	6.2	ABC	3	выразили
водитель <nsubj провоцировали >obj конфликт	водитель	провоцировали	конфликт	1	6.2	ABC	3	провоцировали
военные <nsubj продолжают >obj работу	военные	продолжают	работу	1	6.2	ABC	3	продолжают
война <nsubj продолжает >obj работу	война	продолжает	работу	1	6.2	ABC	3	продолжает
войска <nsubj получили >obj урок	войска	получили	урок	1	6.2	ABC	3	получили
войска <nsubj получили >obj шанс	войска	получили	шанс	1	6.2	ABC	3	получили
вопросы <nsubj ставят >obj космонавтов	вопросы	ставят	космонавтов	1	6.2	ABC	3	ставят
впечатление <obj производят >nsubj колонны	впечатление	производят	колонны	1	6.2	ABC	3	производят
вратарь <nsubj получил >obj повреждения	вратарь	получил	повреждения	1	6.2	ABC	3	получил
встреча <nsubj подтвердила >obj факт	встреча	подтвердила	факт	1	6.2	ABC	3	подтвердила
выведение <nsubj придает >obj надежды	выведение	придает	надежды	1	6.2	ABC	3	придает
вызывает >obj беспокойство >nsubj уровень	вызывает	беспокойство	уровень	1	6.2	ABC	3	вызывает
высказывания <nsubj вызывают >obj реакции	высказывания	вызывают	реакции	1	6.2	ABC	3	вызывают
выставка <nsubj дает >obj возможность	выставка	дает	возможность	1	6.2	ABC	3	дает
выступление <nsubj вызвало >obj недовольство	выступление	вызвало	недовольство	1	6.2	ABC	3	вызвало
выступление <nsubj вызвало >obj разногласия	выступление	вызвало	разногласия	1	6.2	ABC	3	вызвало
газеты <nsubj осудили >obj бомбардировку	газеты	осудили	бомбардировку	1	6.2	ABC	3	осудили
героев <obj сопровождали >nsubj родители	героев	сопровождали	родители	1	6.2	ABC	3	сопровождали
герой <nsubj высказывает >obj мысль	герой	высказывает	мысль	1	6.2	ABC	3	высказывает
герой <nsubj закончил >obj дела	герой	закончил	дела	1	6.2	ABC	3	закончил
герой <nsubj занял >obj место	герой	занял	место	1	6.2	ABC	3	занял
герой <nsubj испытывает >obj давление	герой	испытывает	давление	1	6.2	ABC	3	испытывает
герой <nsubj описывает >obj воспоминания	герой	описывает	воспоминания	1	6.2	ABC	3	описывает
герой <nsubj описывает >obj собак	герой	описывает	собак	1	6.2	ABC	3	описывает
герой <nsubj увидел >obj лицо	герой	увидел	лицо	1	6.2	ABC	3	увидел
гетман <nsubj ожидали >obj поезд	гетман	ожидали	поезд	1	6.2	ABC	3	ожидали
гимнастки <nsubj заняли >obj место	гимнастки	заняли	место	1	6.2	ABC	3	заняли
глава <nsubj обратил >obj внимание	глава	обратил	внимание	1	6.2	ABC	3	обратил
глава <nsubj оставляет >obj случаи	глава	оставляет	случаи	1	6.2	ABC	3	оставляет
глава <nsubj покинули >obj совет	глава	покинули	совет	1	6.2	ABC	3	покинули
главком <nsubj оценил >obj покупку	главком	оценил	покупку	1	6.2	ABC	3	оценил
главы <nsubj обвинили >obj друг	главы	обвинили	друг	1	6.2	ABC	3	обвинили
глаза <nsubj перелистывали >obj страницы	глаза	перелистывали	страницы	1	6.2	ABC	3	перелистывали
глыбы <nsubj отражает >obj единство	глыбы	отражает	единство	1	6.2	ABC	3	отражает
госпрограмма <nsubj включает >obj приобретение	госпрограмма	включает	приобретение	1	6.2	ABC	3	включает
государыня <nsubj посетила >obj дворец	государыня	посетила	дворец	1	6.2	ABC	3	посетила
граждане <nsubj поддержали >obj идею	граждане	поддержали	идею	1	6.2	ABC	3	поддержали
гран-при <obj получил >nsubj Брокеркредитсервис	гран-при	получил	Брокеркредитсервис	1	6.2	ABC	3	получил
грузы <nsubj продемонстрировали >obj рост	грузы	продемонстрировали	рост	1	6.2	ABC	3	продемонстрировали
группа <nsubj выявила >obj ситуацию	группа	выявила	ситуацию	1	6.2	ABC	3	выявила
группа <nsubj критикует >obj кандидатов	группа	критикует	кандидатов	1	6.2	ABC	3	критикует
группа <nsubj продолжает >obj работу	группа	продолжает	работу	1	6.2	ABC	3	продолжает
группы <nsubj представят >obj карты	группы	представят	карты	1	6.2	ABC	3	представят
двигатели <nsubj имеют >obj мощность	двигатели	имеют	мощность	1	6.2	ABC	3	имеют
действия <nsubj иметь >obj эффект	действия	иметь	эффект	1	6.2	ABC	3	иметь
делегация <nsubj предложила >obj помощь	делегация	предложила	помощь	1	6.2	ABC	3	предложила
дело <nsubj вызвало >obj резонанс	дело	вызвало	резонанс	1	6.2	ABC	3	вызвало
дело <nsubj затронуло >obj ряд	дело	затронуло	ряд	1	6.2	ABC	3	затронуло
дело <nsubj продолжает >obj деятельность	дело	продолжает	деятельность	1	6.2	ABC	3	продолжает
дело <obj ведет >nsubj аппарат	дело	ведет	аппарат	1	6.2	ABC	3	ведет
день <nsubj приносит >obj угрозы	день	приносит	угрозы	1	6.2	ABC	3	приносит
департамент <nsubj играет >obj роль	департамент	играет	роль	1	6.2	ABC	3	играет
депутат <nsubj признал >obj вину	депутат	признал	вину	1	6.2	ABC	3	признал
депутат <nsubj сравнивал >obj лидера	депутат	сравнивал	лидера	1	6.2	ABC	3	сравнивал
депутаты <nsubj внесли >obj законопроекты	депутаты	внесли	законопроекты	1	6.2	ABC	3	внесли
депутаты <nsubj рассматривать >obj обращение	депутаты	рассматривать	обращение	1	6.2	ABC	3	рассматривать
десятков <nsubj нарушили >obj правила	десятков	нарушили	правила	1	6.2	ABC	3	нарушили
дети <nsubj имеют >obj доступ	дети	имеют	доступ	1	6.2	ABC	3	имеют
деятельность <nsubj оказала >obj влияние	деятельность	оказала	влияние	1	6.2	ABC	3	оказала
джихадисты <nsubj взяли >obj пилота	джихадисты	взяли	пилота	1	6.2	ABC	3	взяли
динозавры <nsubj имели >obj хвосты	динозавры	имели	хвосты	1	6.2	ABC	3	имели
директор <nsubj выразил >obj мнение	директор	выразил	мнение	1	6.2	ABC	3	выразил
добыча <nsubj включает >obj насекомых	добыча	включает	насекомых	1	6.2	ABC	3	включает
документ <nsubj дает >obj возможность	документ	дает	возможность	1	6.2	ABC	3	дает
документ <nsubj получил >obj критику	документ	получил	критику	1	6.2	ABC	3	получил
документ <obj подпишет >nsubj президент	документ	подпишет	президент	1	6.2	ABC	3	подпишет
документация <nsubj включает >obj схемы	документация	включает	схемы	1	6.2	ABC	3	включает
документация <nsubj играет >obj роль	документация	играет	роль	1	6.2	ABC	3	играет
документация <nsubj имеет >obj значение	документация	имеет	значение	1	6.2	ABC	3	имеет
дом <nsubj производил >obj впечатление	дом	производил	впечатление	1	6.2	ABC	3	производил
достижения <nsubj отражают >obj труды	достижения	отражают	труды	1	6.2	ABC	3	отражают
дочь <nsubj получила >obj перелом	дочь	получила	перелом	1	6.2	ABC	3	получила
драки <nsubj вызывают >obj реакцию	драки	вызывают	реакцию	1	6.2	ABC	3	вызывают
друга <obj впечатлила >nsubj графиня	друга	впечатлила	графиня	1	6.2	ABC	3	впечатлила
друзья <nsubj прислали >obj систему	друзья	прислали	систему	1	6.2	ABC	3	прислали
духовенство <nsubj выразило >obj поддержку	духовенство	выразило	поддержку	1	6.2	ABC	3	выразило
духовенство <nsubj сделали >obj дорожку	духовенство	сделали	дорожку	1	6.2	ABC	3	сделали
души <nsubj создали >obj атмосферу	души	создали	атмосферу	1	6.2	ABC	3	создали
жена <nsubj разрушает >obj трейлер	жена	разрушает	трейлер	1	6.2	ABC	3	разрушает
женщина <nsubj отбывала >obj наказание	женщина	отбывала	наказание	1	6.2	ABC	3	отбывала
женщина <nsubj проходила >obj лечение	женщина	проходила	лечение	1	6.2	ABC	3	проходила
животное <nsubj ищет >obj запасы	животное	ищет	запасы	1	6.2	ABC	3	ищет
жильцы <nsubj заварили >obj ход	жильцы	заварили	ход	1	6.2	ABC	3	заварили
жители <nsubj имеют >obj отношение	жители	имеют	отношение	1	6.2	ABC	3	имеют
жители <nsubj мастерят >obj средства	жители	мастерят	средства	1	6.2	ABC	3	мастерят
жители <nsubj получили >obj новости	жители	получили	новости	1	6.2	ABC	3	получили
жители <nsubj помнят >obj зиму	жители	помнят	зиму	1	6.2	ABC	3	помнят
житель <nsubj открыл >obj огонь	житель	открыл	огонь	1	6.2	ABC	3	открыл
житель <nsubj оценил >obj состояние	житель	оценил	состояние	1	6.2	ABC	3	оценил
жительница <nsubj увидела >obj клоуна	жительница	увидела	клоуна	1	6.2	ABC	3	увидела
журналист <nsubj задал >obj вопрос	журналист	задал	вопрос	1	6.2	ABC	3	задал
заболевание <nsubj оказали >obj влияние	заболевание	оказали	влияние	1	6.2	ABC	3	оказали
завод <nsubj подписали >obj соглашение	завод	подписали	соглашение	1	6.2	ABC	3	подписали
завод <nsubj принял >obj решение	завод	принял	решение	1	6.2	ABC	3	принял
задачи <nsubj включают >obj переход	задачи	включают	переход	1	6.2	ABC	3	включают
задачи <nsubj получают >obj значимость	задачи	получают	значимость	1	6.2	ABC	3	получают
закисление <nsubj стимулирует >obj размножение	закисление	стимулирует	размножение	1	6.2	ABC	3	стимулирует
заключенный <nsubj вырезал >obj фамилию	заключенный	вырезал	фамилию	1	6.2	ABC	3	вырезал
закон <nsubj сделает >obj образование	закон	сделает	образование	1	6.2	ABC	3	сделает
закон <nsubj снимет >obj ограничение	закон	снимет	ограничение	1	6.2	ABC	3	снимет
закон <nsubj установит >obj зависимость	закон	установит	зависимость	1	6.2	ABC	3	установит
законодатели <nsubj сделали >obj шаг	законодатели	сделали	шаг	1	6.2	ABC	3	сделали
законодательство <nsubj предусматривает >obj штраф	законодательство	предусматривает	штраф	1	6.2	ABC	3	предусматривает
законопроект <nsubj вызвал >obj резонанс	законопроект	вызвал	резонанс	1	6.2	ABC	3	вызвал
законопроект <nsubj нарушать >obj законы	законопроект	нарушать	законы	1	6.2	ABC	3	нарушать
законопроект <nsubj представляет >obj акт	законопроект	представляет	акт	1	6.2	ABC	3	представляет
законопроект <nsubj ужесточит >obj правила	законопроект	ужесточит	правила	1	6.2	ABC	3	ужесточит
законы <nsubj играют >obj роль	законы	играют	роль	1	6.2	ABC	3	играют
законы <nsubj ухудшают >obj свободу	законы	ухудшают	свободу	1	6.2	ABC	3	ухудшают
заместитель <nsubj играет >obj роль	заместитель	играет	роль	1	6.2	ABC	3	играет
заместитель <nsubj принес >obj извинения	заместитель	принес	извинения	1	6.2	ABC	3	принес
застройщики <nsubj потеряют >obj возможность	застройщики	потеряют	возможность	1	6.2	ABC	3	потеряют
защитник <nsubj имеет >obj шансы	защитник	имеет	шансы	1	6.2	ABC	3	имеет
звено <nsubj имеет >obj базу	звено	имеет	базу	1	6.2	ABC	3	имеет
звено <nsubj оказывает >obj помощь	звено	оказывает	помощь	1	6.2	ABC	3	оказывает
здания <nsubj получили >obj повреждения	здания	получили	повреждения	1	6.2	ABC	3	получили
здоровье <nsubj дает >obj шанс	здоровье	дает	шанс	1	6.2	ABC	3	дает
знаменитость <nsubj поддерживает >obj режиссера	знаменитость	поддерживает	режиссера	1	6.2	ABC	3	поддерживает
значение <obj имеет >nsubj повышение	значение	имеет	повышение	1	6.2	ABC	3	имеет
значение <obj имеет >nsubj сотрудничество	значение	имеет	сотрудничество	1	6.2	ABC	3	имеет
игрок <nsubj высказал >obj мнение	игрок	высказал	мнение	1	6.2	ABC	3	высказал
игрок <nsubj покидает >obj клуб	игрок	покидает	клуб	1	6.2	ABC	3	покидает
игроки <nsubj покидали >obj сбор	игроки	покидали	сбор	1	6.2	ABC	3	покидали
игроки <nsubj получали >obj стимул	игроки	получали	стимул	1	6.2	ABC	3	получали
идея <nsubj вызвала >obj интерес	идея	вызвала	интерес	1	6.2	ABC	3	вызвала
издание <nsubj освещало >obj победу	издание	освещало	победу	1	6.2	ABC	3	освещало
измерения <nsubj показали >obj присутствие	измерения	показали	присутствие	1	6.2	ABC	3	показали
изображение <nsubj вызывает >obj эмоции	изображение	вызывает	эмоции	1	6.2	ABC	3	вызывает
изучение <nsubj имеет >obj значение	изучение	имеет	значение	1	6.2	ABC	3	имеет
изучение <nsubj поощряет >obj прогресс	изучение	поощряет	прогресс	1	6.2	ABC	3	поощряет
индексы <nsubj показали >obj динамику	индексы	показали	динамику	1	6.2	ABC	3	показали
инженеры <nsubj заводили >obj банкноту	инженеры	заводили	банкноту	1	6.2	ABC	3	заводили
инициатива <nsubj исправит >obj ситуацию	инициатива	исправит	ситуацию	1	6.2	ABC	3	исправит
интернет <nsubj выполняет >obj функции	интернет	выполняет	функции	1	6.2	ABC	3	выполняет
информацию <obj сообщает >nsubj Ura.ru	информацию	сообщает	Ura.ru	1	6.2	ABC	3	сообщает
информацию <obj сообщила >nsubj судья	информацию	сообщила	судья	1	6.2	ABC	3	сообщила
информация <nsubj вызывает >obj вопросы	информация	вызывает	вопросы	1	6.2	ABC	3	вызывает
инцидент <nsubj вызвал >obj недовольство	инцидент	вызвал	недовольство	1	6.2	ABC	3	вызвал
инцидент <nsubj вызвал >obj недоумение	инцидент	вызвал	недоумение	1	6.2	ABC	3	вызвал
инцидент <nsubj вызвал >obj осуждение	инцидент	вызвал	осуждение	1	6.2	ABC	3	вызвал
инциденты <nsubj подчеркивают >obj важность	инциденты	подчеркивают	важность	1	6.2	ABC	3	подчеркивают
иранцы <nsubj помнят >obj период	иранцы	помнят	период	1	6.2	ABC	3	помнят
искусство <nsubj отображало >obj реальность	искусство	отображало	реальность	1	6.2	ABC	3	отображало
исследователи <nsubj прогнозируют >obj возвращение	исследователи	прогнозируют	возвращение	1	6.2	ABC	3	прогнозируют
исследователь <nsubj разделил >obj филэмбриогенезы	исследователь	разделил	филэмбриогенезы	1	6.2	ABC	3	разделил
источники <nsubj документировали >obj явления	источники	документировали	явления	1	6.2	ABC	3	документировали
истребители <nsubj настигают >obj самолеты	истребители	настигают	самолеты	1	6.2	ABC	3	настигают
казнь <nsubj вызвала >obj возмущение	казнь	вызвала	возмущение	1	6.2	ABC	3	вызвала
казнь <nsubj вызвала >obj обсуждение	казнь	вызвала	обсуждение	1	6.2	ABC	3	вызвала
казнь <nsubj показывает >obj лицо	казнь	показывает	лицо	1	6.2	ABC	3	показывает
кандидаты <nsubj проходят >obj испытания	кандидаты	проходят	испытания	1	6.2	ABC	3	проходят
карта <nsubj выдерживает >obj падение	карта	выдерживает	падение	1	6.2	ABC	3	выдерживает
карта <nsubj представляет >obj матрицу	карта	представляет	матрицу	1	6.2	ABC	3	представляет
карта <nsubj устанавливает >obj стандарт	карта	устанавливает	стандарт	1	6.2	ABC	3	устанавливает
картин <nsubj прошли >obj проверку	картин	прошли	проверку	1	6.2	ABC	3	прошли
картинки <nsubj вызвали >obj воспоминания	картинки	вызвали	воспоминания	1	6.2	ABC	3	вызвали
картинки <nsubj вызывает >obj чувство	картинки	вызывает	чувство	1	6.2	ABC	3	вызывает
картуш <nsubj заняли >obj места	картуш	заняли	места	1	6.2	ABC	3	заняли
качество <nsubj вызывало >obj нарекания	качество	вызывало	нарекания	1	6.2	ABC	3	вызывало
клиентов <obj манипулировал >nsubj информатор	клиентов	манипулировал	информатор	1	6.2	ABC	3	манипулировал
клуб <nsubj занимает >obj место	клуб	занимает	место	1	6.2	ABC	3	занимает
кн. <nsubj оставил >obj благодарность	кн.	оставил	благодарность	1	6.2	ABC	3	оставил
князья <nsubj собирают >obj батальоны	князья	собирают	батальоны	1	6.2	ABC	3	собирают
количество <obj получили >nsubj городки	количество	получили	городки	1	6.2	ABC	3	получили
коллеги <nsubj собрали >obj залог	коллеги	собрали	залог	1	6.2	ABC	3	собрали
колхоз <nsubj представил >obj результаты	колхоз	представил	результаты	1	6.2	ABC	3	представил
команда <nsubj заняла >obj место	команда	заняла	место	1	6.2	ABC	3	заняла
команда <nsubj запустила >obj ветрогенераторы	команда	запустила	ветрогенераторы	1	6.2	ABC	3	запустила
команда <nsubj имеет >obj шансы	команда	имеет	шансы	1	6.2	ABC	3	имеет
команда <nsubj имела >obj шансы	команда	имела	шансы	1	6.2	ABC	3	имела
команда <nsubj опровергла >obj заявления	команда	опровергла	заявления	1	6.2	ABC	3	опровергла
команда <nsubj провела >obj игру	команда	провела	игру	1	6.2	ABC	3	провела
комиссия <nsubj играет >obj роль	комиссия	играет	роль	1	6.2	ABC	3	играет
комитет <nsubj начал >obj проверку	комитет	начал	проверку	1	6.2	ABC	3	начал
комитет <nsubj расследует >obj дело	комитет	расследует	дело	1	6.2	ABC	3	расследует
компании <nsubj выплачивают >obj дивиденды	компании	выплачивают	дивиденды	1	6.2	ABC	3	выплачивают
компании <nsubj добавили >obj рейсы	компании	добавили	рейсы	1	6.2	ABC	3	добавили
компании <nsubj ищут >obj возможности	компании	ищут	возможности	1	6.2	ABC	3	ищут
компании <nsubj находить >obj способы	компании	находить	способы	1	6.2	ABC	3	находить
компании <nsubj погашают >obj долг	компании	погашают	долг	1	6.2	ABC	3	погашают
компании <nsubj принимают >obj меры	компании	принимают	меры	1	6.2	ABC	3	принимают
компания <nsubj допускает >obj поведение	компания	допускает	поведение	1	6.2	ABC	3	допускает
компания <nsubj заключила >obj соглашение	компания	заключила	соглашение	1	6.2	ABC	3	заключила
компания <nsubj купила >obj долю	компания	купила	долю	1	6.2	ABC	3	купила
компания <nsubj начала >obj строительство	компания	начала	строительство	1	6.2	ABC	3	начала
компания <nsubj объяснила >obj решение	компания	объяснила	решение	1	6.2	ABC	3	объяснила
компания <nsubj опубликовала >obj карту	компания	опубликовала	карту	1	6.2	ABC	3	опубликовала
компания <nsubj пересмотрит >obj политику	компания	пересмотрит	политику	1	6.2	ABC	3	пересмотрит
