Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
اعلی <nsubj کام <obj کرن	اعلی	کام	کرن	1	1.6	ABC	3	کرن
اعلیٰ <nsubj کہا >obj مقام	اعلیٰ	کہا	مقام	1	1.6	ABC	3	کہا
افراد <nsubj حل <obj سن	افراد	حل	سن	1	1.6	ABC	3	سن
افراد <nsubj داروں <obj کر	افراد	داروں	کر	1	1.6	ABC	3	کر
افراد <nsubj سہولت <obj اٹھا	افراد	سہولت	اٹھا	1	1.6	ABC	3	اٹھا
افراد <nsubj سینما گراف <obj کر	افراد	سینما گراف	کر	1	1.6	ABC	3	کر
افراد <nsubj شکریہ <obj کیا	افراد	شکریہ	کیا	1	1.6	ABC	3	کیا
افراد <nsubj محیط <obj کریں	افراد	محیط	کریں	1	1.6	ABC	3	کریں
افراد <nsubj معلومات <obj کر	افراد	معلومات	کر	1	1.6	ABC	3	کر
افراد <nsubj پیڈ <obj کر	افراد	پیڈ	کر	1	1.6	ABC	3	کر
اماموں <nsubj ایپلیکیشن <obj کرنا	اماموں	ایپلیکیشن	کرنا	1	1.6	ABC	3	کرنا
امپائرنگ <nsubj تاریخ <obj رقم	امپائرنگ	تاریخ	رقم	1	1.6	ABC	3	رقم
انتظامیہ <nsubj طریقہ <obj کرنا	انتظامیہ	طریقہ	کرنا	1	1.6	ABC	3	کرنا
انداز <nsubj لوگوں <obj ڈرا	انداز	لوگوں	ڈرا	1	1.6	ABC	3	ڈرا
انسان <nsubj آلو <obj کھانا	انسان	آلو	کھانا	1	1.6	ABC	3	کھانا
انسانوں <obj روبوٹس <nsubj ہوتے	انسانوں	روبوٹس	ہوتے	1	1.6	ABC	3	ہوتے
انسٹاگرام <nsubj بٹن <obj ہٹا	انسٹاگرام	بٹن	ہٹا	1	1.6	ABC	3	ہٹا
انسٹاگرام <nsubj طریقہ <obj کررہا	انسٹاگرام	طریقہ	کررہا	1	1.6	ABC	3	کررہا
انٹرنیٹ <nsubj زندگی <obj بناتا	انٹرنیٹ	زندگی	بناتا	1	1.6	ABC	3	بناتا
انکار <nsubj شخص <obj بناگیا	انکار	شخص	بناگیا	1	1.6	ABC	3	بناگیا
اہلکاروں <nsubj بتایا >obj خطرہ	اہلکاروں	بتایا	خطرہ	1	1.6	ABC	3	بتایا
اہلکاروں <nsubj بتایا >obj کاروبار	اہلکاروں	بتایا	کاروبار	1	1.6	ABC	3	بتایا
اہلکاروں <nsubj مقدمہ <obj کر	اہلکاروں	مقدمہ	کر	1	1.6	ABC	3	کر
ایتھلیٹس <nsubj میڈلز <obj جیتے	ایتھلیٹس	میڈلز	جیتے	1	1.6	ABC	3	جیتے
ایمریٹس <nsubj کوششیں <obj رکھی	ایمریٹس	کوششیں	رکھی	1	1.6	ABC	3	رکھی
اینڈرائیڈ <nsubj تجربہ <obj کر	اینڈرائیڈ	تجربہ	کر	1	1.6	ABC	3	کر
ایٹرز <nsubj دعوت <obj بھیجی	ایٹرز	دعوت	بھیجی	1	1.6	ABC	3	بھیجی
ایپ <nsubj FireChat <obj کہلاتی	ایپ	FireChat	کہلاتی	1	1.6	ABC	3	کہلاتی
ایپ <nsubj تجربہ <obj کرے	ایپ	تجربہ	کرے	1	1.6	ABC	3	کرے
ایپ <nsubj تصاویر <obj کرتی	ایپ	تصاویر	کرتی	1	1.6	ABC	3	کرتی
ایپ <nsubj شدت <obj رکھتی	ایپ	شدت	رکھتی	1	1.6	ABC	3	رکھتی
ایپ <nsubj کام <obj کرتی	ایپ	کام	کرتی	1	1.6	ABC	3	کرتی
ایپ <obj لوگ <nsubj کرتے	ایپ	لوگ	کرتے	1	1.6	ABC	3	کرتے
ایپس <nsubj مائیکروفون <obj کرتے	ایپس	مائیکروفون	کرتے	1	1.6	ABC	3	کرتے
ایپلیکیشن <nsubj مدد <obj کرتی	ایپلیکیشن	مدد	کرتی	1	1.6	ABC	3	کرتی
ایڈمنز <nsubj کنٹرول <obj کر	ایڈمنز	کنٹرول	کر	1	1.6	ABC	3	کر
ایڈمنز <nsubj گروپ <obj رکھ	ایڈمنز	گروپ	رکھ	1	1.6	ABC	3	رکھ
باپ <nsubj مقدمہ <obj کرایا	باپ	مقدمہ	کرایا	1	1.6	ABC	3	کرایا
باکسر <nsubj مہارتوں <obj دکھائیں	باکسر	مہارتوں	دکھائیں	1	1.6	ABC	3	دکھائیں
برامدات <nsubj ڈالر <obj گھٹ	برامدات	ڈالر	گھٹ	1	1.6	ABC	3	گھٹ
برف <nsubj نظارہ <obj کرتی	برف	نظارہ	کرتی	1	1.6	ABC	3	کرتی
بزنس <nsubj نتائج <obj کر	بزنس	نتائج	کر	1	1.6	ABC	3	کر
بلندیوں <nsubj نام <obj کر	بلندیوں	نام	کر	1	1.6	ABC	3	کر
بورڈ <nsubj درخواست <obj کرلیا	بورڈ	درخواست	کرلیا	1	1.6	ABC	3	کرلیا
بولر <nsubj بیٹسمین <obj کر	بولر	بیٹسمین	کر	1	1.6	ABC	3	کر
بولر <nsubj کامیابی <obj کی	بولر	کامیابی	کی	1	1.6	ABC	3	کی
بولرز <nsubj بیٹسمین <obj بھیج	بولرز	بیٹسمین	بھیج	1	1.6	ABC	3	بھیج
بولرز <nsubj بیٹسمین <obj روک	بولرز	بیٹسمین	روک	1	1.6	ABC	3	روک
بولرز <nsubj بیٹنگ <obj دیا	بولرز	بیٹنگ	دیا	1	1.6	ABC	3	دیا
بولرز <nsubj بیٹنگ <obj روک	بولرز	بیٹنگ	روک	1	1.6	ABC	3	روک
بولرز <nsubj لائن <obj روک	بولرز	لائن	روک	1	1.6	ABC	3	روک
بولرز <nsubj لائن <obj کھینچ	بولرز	لائن	کھینچ	1	1.6	ABC	3	کھینچ
بولرز <nsubj مقابلہ <obj دیا	بولرز	مقابلہ	دیا	1	1.6	ABC	3	دیا
بولرز <nsubj وکٹ <obj لے	بولرز	وکٹ	لے	1	1.6	ABC	3	لے
بولرز <nsubj وکٹیں <obj نکالیں	بولرز	وکٹیں	نکالیں	1	1.6	ABC	3	نکالیں
بولرز <nsubj ٹیم <obj روک	بولرز	ٹیم	روک	1	1.6	ABC	3	روک
بولرز <nsubj کرکٹ <obj کھیلا	بولرز	کرکٹ	کھیلا	1	1.6	ABC	3	کھیلا
بولرز <nsubj کھلاڑیوں <obj کردیا	بولرز	کھلاڑیوں	کردیا	1	1.6	ABC	3	کردیا
بوکسرز <nsubj ٹائٹل <obj جیتے	بوکسرز	ٹائٹل	جیتے	1	1.6	ABC	3	جیتے
بچہ <nsubj بڑوں <obj چھوڑ	بچہ	بڑوں	چھوڑ	1	1.6	ABC	3	چھوڑ
بچے <nsubj معنی <obj ہو	بچے	معنی	ہو	1	1.6	ABC	3	ہو
بک <nsubj اعلان <obj دکھاتا	بک	اعلان	دکھاتا	1	1.6	ABC	3	دکھاتا
بک <nsubj بتایا >obj پیج	بک	بتایا	پیج	1	1.6	ABC	3	بتایا
بیان <nsubj پاکستانیوں <obj کر	بیان	پاکستانیوں	کر	1	1.6	ABC	3	کر
بیس <nsubj معلومات <obj کرتا	بیس	معلومات	کرتا	1	1.6	ABC	3	کرتا
بینک <nsubj تدابیر <obj کردیں	بینک	تدابیر	کردیں	1	1.6	ABC	3	کردیں
بینک <nsubj سسٹمز <obj بنایا	بینک	سسٹمز	بنایا	1	1.6	ABC	3	بنایا
بینک <nsubj چھکے <obj کرائے	بینک	چھکے	کرائے	1	1.6	ABC	3	کرائے
بینک <nsubj کام <obj کیا	بینک	کام	کیا	1	1.6	ABC	3	کیا
بینک <nsubj کمیٹی <obj دی	بینک	کمیٹی	دی	1	1.6	ABC	3	دی
بینکوں <nsubj تدابیر <obj کی	بینکوں	تدابیر	کی	1	1.6	ABC	3	کی
بینکوں <nsubj خدمات <obj دی	بینکوں	خدمات	دی	1	1.6	ABC	3	دی
بیوی <nsubj دوست <obj کر	بیوی	دوست	کر	1	1.6	ABC	3	کر
بیٹرز <nsubj بولنگ <obj پہنچایا	بیٹرز	بولنگ	پہنچایا	1	1.6	ABC	3	پہنچایا
بیٹسمین <nsubj بولرز <obj روک	بیٹسمین	بولرز	روک	1	1.6	ABC	3	روک
بیٹسمین <nsubj مقابلہ <obj دینا	بیٹسمین	مقابلہ	دینا	1	1.6	ABC	3	دینا
بیٹنگ <nsubj کام <obj کرتی	بیٹنگ	کام	کرتی	1	1.6	ABC	3	کرتی
بیٹی <nsubj شہادت <obj کی	بیٹی	شہادت	کی	1	1.6	ABC	3	کی
بیٹے <nsubj شہادت <obj کی	بیٹے	شہادت	کی	1	1.6	ABC	3	کی
تاریخ <obj ادارہ <nsubj بتایا	تاریخ	ادارہ	بتایا	1	1.6	ABC	3	بتایا
تبدیلی <nsubj کاروں <obj کرے	تبدیلی	کاروں	کرے	1	1.6	ABC	3	کرے
تبصرے <nsubj حالات <obj کر	تبصرے	حالات	کر	1	1.6	ABC	3	کر
تجربہ <obj شخص <nsubj کیا	تجربہ	شخص	کیا	1	1.6	ABC	3	کیا
تحقیق <nsubj بات <obj کر	تحقیق	بات	کر	1	1.6	ABC	3	کر
تحقیق <nsubj نظریہ <obj دی	تحقیق	نظریہ	دی	1	1.6	ABC	3	دی
تحقیق <obj ماہرین <nsubj کی	تحقیق	ماہرین	کی	1	1.6	ABC	3	کی
ترمیم <nsubj قیمتوں <obj کرے	ترمیم	قیمتوں	کرے	1	1.6	ABC	3	کرے
ترک <nsubj ردِ <obj دیا	ترک	ردِ	دیا	1	1.6	ABC	3	دیا
تصاویر <nsubj دلوں <obj جیت	تصاویر	دلوں	جیت	1	1.6	ABC	3	جیت
تصاویر <nsubj دلچسپی <obj کی	تصاویر	دلچسپی	کی	1	1.6	ABC	3	کی
تصاویر <nsubj فینز <obj ڈال	تصاویر	فینز	ڈال	1	1.6	ABC	3	ڈال
تصویر <nsubj حقیقت <obj کرتی	تصویر	حقیقت	کرتی	1	1.6	ABC	3	کرتی
تصویر <nsubj داستان <obj کرتی	تصویر	داستان	کرتی	1	1.6	ABC	3	کرتی
تصویر <nsubj شخص <obj دکھاتی	تصویر	شخص	دکھاتی	1	1.6	ABC	3	دکھاتی
تصویر <nsubj شہرت <obj کی	تصویر	شہرت	کی	1	1.6	ABC	3	کی
تصویر <nsubj میمز <obj کئے	تصویر	میمز	کئے	1	1.6	ABC	3	کئے
تصویر <nsubj واقعہ <obj دکھاتی	تصویر	واقعہ	دکھاتی	1	1.6	ABC	3	دکھاتی
تصویر <nsubj پرندے <obj دکھاتی	تصویر	پرندے	دکھاتی	1	1.6	ABC	3	دکھاتی
تصویر <obj انسان <nsubj دکھاتی	تصویر	انسان	دکھاتی	1	1.6	ABC	3	دکھاتی
تعالیٰ <nsubj دعاؤں <obj کرے	تعالیٰ	دعاؤں	کرے	1	1.6	ABC	3	کرے
تقریبات <nsubj یادگار <obj بھری	تقریبات	یادگار	بھری	1	1.6	ABC	3	بھری
تکنیک <nsubj حقیقت <obj ہے	تکنیک	حقیقت	ہے	1	1.6	ABC	3	ہے
تیاری <nsubj اقدام <obj ہے	تیاری	اقدام	ہے	1	1.6	ABC	3	ہے
جانور <nsubj طریقوں <obj بناتے	جانور	طریقوں	بناتے	1	1.6	ABC	3	بناتے
ججز <nsubj بیان <obj کیا	ججز	بیان	کیا	1	1.6	ABC	3	کیا
جواب <nsubj علماء <obj کر	جواب	علماء	کر	1	1.6	ABC	3	کر
جیت <nsubj دلچسپی <obj کردی	جیت	دلچسپی	کردی	1	1.6	ABC	3	کردی
جیت <nsubj ضرورت <obj کر	جیت	ضرورت	کر	1	1.6	ABC	3	کر
حادثے <nsubj سفر <obj کر	حادثے	سفر	کر	1	1.6	ABC	3	کر
حاضرین <nsubj ویڈیوز <obj بنائیں	حاضرین	ویڈیوز	بنائیں	1	1.6	ABC	3	بنائیں
حاضرین <nsubj پرفارمنس <obj دیکھا	حاضرین	پرفارمنس	دیکھا	1	1.6	ABC	3	دیکھا
حامیوں <nsubj خواہی <obj کی	حامیوں	خواہی	کی	1	1.6	ABC	3	کی
حراست <nsubj کوششوں <obj بنا	حراست	کوششوں	بنا	1	1.6	ABC	3	بنا
حصے <nsubj بتایا >obj واریت	حصے	بتایا	واریت	1	1.6	ABC	3	بتایا
حصے <nsubj لوگوں <obj کر	حصے	لوگوں	کر	1	1.6	ABC	3	کر
حضرات <nsubj ٹیکس <obj دیتے	حضرات	ٹیکس	دیتے	1	1.6	ABC	3	دیتے
حقیقت <obj لوگوں <nsubj کیا	حقیقت	لوگوں	کیا	1	1.6	ABC	3	کیا
حملے <obj لوگ <nsubj ہوئے	حملے	لوگ	ہوئے	1	1.6	ABC	3	ہوئے
حکام <nsubj تحقیقات <obj کردی	حکام	تحقیقات	کردی	1	1.6	ABC	3	کردی
حکومت <nsubj اقتراحات <obj دیکھے	حکومت	اقتراحات	دیکھے	1	1.6	ABC	3	دیکھے
حکومت <nsubj اقدامات <obj کرے	حکومت	اقدامات	کرے	1	1.6	ABC	3	کرے
حکومت <nsubj ایپلیکیشن <obj کر	حکومت	ایپلیکیشن	کر	1	1.6	ABC	3	کر
حکومت <nsubj بوجھ <obj ڈالا	حکومت	بوجھ	ڈالا	1	1.6	ABC	3	ڈالا
حکومت <nsubj تدابیر <obj اٹھائی	حکومت	تدابیر	اٹھائی	1	1.6	ABC	3	اٹھائی
حکومت <nsubj تدابیر <obj اپنائی	حکومت	تدابیر	اپنائی	1	1.6	ABC	3	اپنائی
حکومت <nsubj تدابیر <obj کیے	حکومت	تدابیر	کیے	1	1.6	ABC	3	کیے
حکومت <nsubj ترقیب <obj اپنایا	حکومت	ترقیب	اپنایا	1	1.6	ABC	3	اپنایا
حکومت <nsubj حل <obj کرے	حکومت	حل	کرے	1	1.6	ABC	3	کرے
حکومت <nsubj دعوے <obj کر	حکومت	دعوے	کر	1	1.6	ABC	3	کر
حکومت <nsubj دن <obj منایا	حکومت	دن	منایا	1	1.6	ABC	3	منایا
حکومت <nsubj رقم <obj کر	حکومت	رقم	کر	1	1.6	ABC	3	کر
حکومت <nsubj سروروں <obj کر	حکومت	سروروں	کر	1	1.6	ABC	3	کر
حکومت <nsubj سفیر <obj بلوائے	حکومت	سفیر	بلوائے	1	1.6	ABC	3	بلوائے
حکومت <nsubj شہریوں <obj دیا	حکومت	شہریوں	دیا	1	1.6	ABC	3	دیا
حکومت <nsubj ضرورت <obj سمجھایا	حکومت	ضرورت	سمجھایا	1	1.6	ABC	3	سمجھایا
حکومت <nsubj ضرورت <obj ہوئی	حکومت	ضرورت	ہوئی	1	1.6	ABC	3	ہوئی
حکومت <nsubj فہرست <obj کر	حکومت	فہرست	کر	1	1.6	ABC	3	کر
حکومت <nsubj فیصلہ <obj کیا	حکومت	فیصلہ	کیا	1	1.6	ABC	3	کیا
حکومت <nsubj فیصلے <obj دیکھنا	حکومت	فیصلے	دیکھنا	1	1.6	ABC	3	دیکھنا
حکومت <nsubj لائن <obj کی	حکومت	لائن	کی	1	1.6	ABC	3	کی
حکومت <nsubj مسئلے <obj لے	حکومت	مسئلے	لے	1	1.6	ABC	3	لے
حکومت <nsubj مشکلات <obj دلائے	حکومت	مشکلات	دلائے	1	1.6	ABC	3	دلائے
حکومت <nsubj مطالبات <obj کرے	حکومت	مطالبات	کرے	1	1.6	ABC	3	کرے
حکومت <nsubj معاملے <obj کرتی	حکومت	معاملے	کرتی	1	1.6	ABC	3	کرتی
حکومت <nsubj معیشت <obj کرن	حکومت	معیشت	کرن	1	1.6	ABC	3	کرن
حکومت <nsubj نوٹیفیکشن <obj کردیا	حکومت	نوٹیفیکشن	کردیا	1	1.6	ABC	3	کردیا
حکومت <nsubj ٹیم <obj دی	حکومت	ٹیم	دی	1	1.6	ABC	3	دی
حکومت <nsubj ٹیم <obj دیا	حکومت	ٹیم	دیا	1	1.6	ABC	3	دیا
حکومت <nsubj ٹیکس <obj کیا	حکومت	ٹیکس	کیا	1	1.6	ABC	3	کیا
حکومت <nsubj پابندی <obj کر	حکومت	پابندی	کر	1	1.6	ABC	3	کر
حکومت <nsubj پورٹل <obj کیا	حکومت	پورٹل	کیا	1	1.6	ABC	3	کیا
حکومت <nsubj کار <obj سمجھایا	حکومت	کار	سمجھایا	1	1.6	ABC	3	سمجھایا
حکومت <nsubj کاروبار <obj کر	حکومت	کاروبار	کر	1	1.6	ABC	3	کر
حکومت <nsubj کمپنیوں <obj کیا	حکومت	کمپنیوں	کیا	1	1.6	ABC	3	کیا
حکومت <nsubj کمیٹی <obj دی	حکومت	کمیٹی	دی	1	1.6	ABC	3	دی
حکومت <nsubj کمیٹی <obj دیا	حکومت	کمیٹی	دیا	1	1.6	ABC	3	دیا
حکومت <nsubj کیمپنیوں <obj کی	حکومت	کیمپنیوں	کی	1	1.6	ABC	3	کی
خاتون <nsubj الزامات <obj لگائے	خاتون	الزامات	لگائے	1	1.6	ABC	3	لگائے
خاتون <nsubj مقدمہ <obj کرایا	خاتون	مقدمہ	کرایا	1	1.6	ABC	3	کرایا
خاتون <nsubj ٹویٹ <obj کردیا	خاتون	ٹویٹ	کردیا	1	1.6	ABC	3	کردیا
خاندان <nsubj معاملے <obj لیا	خاندان	معاملے	لیا	1	1.6	ABC	3	لیا
خبر <nsubj اثرات <obj کئے	خبر	اثرات	کئے	1	1.6	ABC	3	کئے
خبر <nsubj شوقین <obj کر	خبر	شوقین	کر	1	1.6	ABC	3	کر
خبر <nsubj لوگوں <obj کر	خبر	لوگوں	کر	1	1.6	ABC	3	کر
خبر <obj دنیا <nsubj ہوئی	خبر	دنیا	ہوئی	1	1.6	ABC	3	ہوئی
خبریں <nsubj غلطیوں <obj ہونی	خبریں	غلطیوں	ہونی	1	1.6	ABC	3	ہونی
خوشبو <nsubj لگتی >obj حقیقت	خوشبو	لگتی	حقیقت	1	1.6	ABC	3	لگتی
دلہن <nsubj داستان <obj کاڑھ	دلہن	داستان	کاڑھ	1	1.6	ABC	3	کاڑھ
دنیا <nsubj یاد <obj کی	دنیا	یاد	کی	1	1.6	ABC	3	کی
دوستوں <nsubj احترام <obj کیا	دوستوں	احترام	کیا	1	1.6	ABC	3	کیا
دوستوں <nsubj بات <obj ہے	دوستوں	بات	ہے	1	1.6	ABC	3	ہے
دوستوں <nsubj تقریب <obj کی	دوستوں	تقریب	کی	1	1.6	ABC	3	کی
دوستوں <nsubj تقریبیں <obj منائیں	دوستوں	تقریبیں	منائیں	1	1.6	ABC	3	منائیں
دوستوں <nsubj تقریبیں <obj کی	دوستوں	تقریبیں	کی	1	1.6	ABC	3	کی
دوستوں <nsubj حملے <obj کیا	دوستوں	حملے	کیا	1	1.6	ABC	3	کیا
دوستوں <nsubj پیغامات <obj کئے	دوستوں	پیغامات	کئے	1	1.6	ABC	3	کئے
دوستوں <nsubj کیس <obj کرایا	دوستوں	کیس	کرایا	1	1.6	ABC	3	کرایا
دوسری <nsubj میڈل <obj دلایا	دوسری	میڈل	دلایا	1	1.6	ABC	3	دلایا
دونوں <nsubj ریکارڈز <obj بنائے	دونوں	ریکارڈز	بنائے	1	1.6	ABC	3	بنائے
دونوں <nsubj کام <obj کر	دونوں	کام	کر	1	1.6	ABC	3	کر
دکاندار <nsubj بچے <obj کر	دکاندار	بچے	کر	1	1.6	ABC	3	کر
دھماکوں <nsubj شہر <obj کر	دھماکوں	شہر	کر	1	1.6	ABC	3	کر
دیوانوں <nsubj سلام <obj کیا	دیوانوں	سلام	کیا	1	1.6	ABC	3	کیا
دیوانے <nsubj تقریبات <obj منائی	دیوانے	تقریبات	منائی	1	1.6	ABC	3	منائی
دیوانے <nsubj سلام <obj کر	دیوانے	سلام	کر	1	1.6	ABC	3	کر
روبوٹ <nsubj سمپلز <obj نکال	روبوٹ	سمپلز	نکال	1	1.6	ABC	3	نکال
روبوٹ <nsubj نتائج <obj کرتا	روبوٹ	نتائج	کرتا	1	1.6	ABC	3	کرتا
روبوٹ <nsubj کباب <obj بھونتا	روبوٹ	کباب	بھونتا	1	1.6	ABC	3	بھونتا
روبوٹس <nsubj صلاحیت <obj ہے	روبوٹس	صلاحیت	ہے	1	1.6	ABC	3	ہے
رہنما <nsubj بتایا >obj معلومات	رہنما	بتایا	معلومات	1	1.6	ABC	3	بتایا
رہنما <nsubj کہا >obj اطلاعات	رہنما	کہا	اطلاعات	1	1.6	ABC	3	کہا
رہنماؤں <nsubj خدمات <obj سراہا	رہنماؤں	خدمات	سراہا	1	1.6	ABC	3	سراہا
رہنماوٗں <nsubj کہا >obj حقوق	رہنماوٗں	کہا	حقوق	1	1.6	ABC	3	کہا
زراعت <nsubj تقریب <obj کی	زراعت	تقریب	کی	1	1.6	ABC	3	کی
زلزلے <nsubj شدت <obj ناپتا	زلزلے	شدت	ناپتا	1	1.6	ABC	3	ناپتا
زندگی <nsubj مشکلات <obj گزر	زندگی	مشکلات	گزر	1	1.6	ABC	3	گزر
زندگی <nsubj چیزوں <obj ہوتی	زندگی	چیزوں	ہوتی	1	1.6	ABC	3	ہوتی
سائنسدان <nsubj کام <obj کر	سائنسدان	کام	کر	1	1.6	ABC	3	کر
سائنسدانوں <nsubj تعزیت <obj کی	سائنسدانوں	تعزیت	کی	1	1.6	ABC	3	کی
سائنسدانوں <nsubj معلومات <obj کیں	سائنسدانوں	معلومات	کیں	1	1.6	ABC	3	کیں
سائنسدانوں <nsubj نظریہ <obj کیا	سائنسدانوں	نظریہ	کیا	1	1.6	ABC	3	کیا
سائنسدانوں <nsubj پہلوؤں <obj دیکھا	سائنسدانوں	پہلوؤں	دیکھا	1	1.6	ABC	3	دیکھا
سائٹ <nsubj لوگوں <obj جوڑتی	سائٹ	لوگوں	جوڑتی	1	1.6	ABC	3	جوڑتی
سائٹس <nsubj معلومات <obj کرتے	سائٹس	معلومات	کرتے	1	1.6	ABC	3	کرتے
ساتھیوں <obj شخص <nsubj پکڑ	ساتھیوں	شخص	پکڑ	1	1.6	ABC	3	پکڑ
سازوں <nsubj ضرورت <obj ہو	سازوں	ضرورت	ہو	1	1.6	ABC	3	ہو
سازوں <nsubj قوانین <obj بنائے	سازوں	قوانین	بنائے	1	1.6	ABC	3	بنائے
ستون <nsubj ٹکڑوں <obj بنا	ستون	ٹکڑوں	بنا	1	1.6	ABC	3	بنا
سرور <nsubj قیمت <obj کرتا	سرور	قیمت	کرتا	1	1.6	ABC	3	کرتا
سروس <obj لوگ <nsubj کرتے	سروس	لوگ	کرتے	1	1.6	ABC	3	کرتے
سسٹم <nsubj کام <obj کرتا	سسٹم	کام	کرتا	1	1.6	ABC	3	کرتا
سفر <nsubj باب <obj کھولے	سفر	باب	کھولے	1	1.6	ABC	3	کھولے
سلطانز <nsubj دعوت <obj کریں	سلطانز	دعوت	کریں	1	1.6	ABC	3	کریں
سلطانز <nsubj میچ <obj جیتا	سلطانز	میچ	جیتا	1	1.6	ABC	3	جیتا
سنسر <nsubj رنگت <obj ناپتا	سنسر	رنگت	ناپتا	1	1.6	ABC	3	ناپتا
سیاحوں <nsubj ڈالر <obj کرنا	سیاحوں	ڈالر	کرنا	1	1.6	ABC	3	کرنا
سیریز <nsubj میچوں <obj کرتی	سیریز	میچوں	کرتی	1	1.6	ABC	3	کرتی
سیریل <nsubj کہانی <obj کرتا	سیریل	کہانی	کرتا	1	1.6	ABC	3	کرتا
سیٹلائٹ <nsubj خدمات <obj کرنے	سیٹلائٹ	خدمات	کرنے	1	1.6	ABC	3	کرنے
سیکوئنسز <nsubj دیوانے <obj کرتے	سیکوئنسز	دیوانے	کرتے	1	1.6	ABC	3	کرتے
شائقین <nsubj شہر <obj سجایا	شائقین	شہر	سجایا	1	1.6	ABC	3	سجایا
شاعر <nsubj اہلیت <obj کی	شاعر	اہلیت	کی	1	1.6	ABC	3	کی
شاعران <nsubj شاعری <obj کرتے	شاعران	شاعری	کرتے	1	1.6	ABC	3	کرتے
شاعران <nsubj لوگوں <obj کیا	شاعران	لوگوں	کیا	1	1.6	ABC	3	کیا
شاگردوں <nsubj تجربات <obj کیے	شاگردوں	تجربات	کیے	1	1.6	ABC	3	کیے
شاگردوں <nsubj تقریب <obj کی	شاگردوں	تقریب	کی	1	1.6	ABC	3	کی
شخص <nsubj جانوروں <obj کیا	شخص	جانوروں	کیا	1	1.6	ABC	3	کیا
شخص <nsubj قانون <obj مانتا	شخص	قانون	مانتا	1	1.6	ABC	3	مانتا
شخص <nsubj ڈالرز <obj کمایا	شخص	ڈالرز	کمایا	1	1.6	ABC	3	کمایا
شخص <nsubj کوڈ <obj کرے	شخص	کوڈ	کرے	1	1.6	ABC	3	کرے
شخص <obj پولیس <nsubj کیا	شخص	پولیس	کیا	1	1.6	ABC	3	کیا
شخصوں <nsubj خوبصورتی <obj دکھانا	شخصوں	خوبصورتی	دکھانا	1	1.6	ABC	3	دکھانا
شخصیات <nsubj باربارتبدیلی <obj دیا	شخصیات	باربارتبدیلی	دیا	1	1.6	ABC	3	دیا
شخصیات <nsubj بیان <obj کہا	شخصیات	بیان	کہا	1	1.6	ABC	3	کہا
شخصیات <nsubj خیالات <obj کئے	شخصیات	خیالات	کئے	1	1.6	ABC	3	کئے
شروعات <nsubj دم <obj کردیا	شروعات	دم	کردیا	1	1.6	ABC	3	کردیا
شرکاء <nsubj رقم <obj کرتے	شرکاء	رقم	کرتے	1	1.6	ABC	3	کرتے
شرکاء <nsubj رقم <obj کی	شرکاء	رقم	کی	1	1.6	ABC	3	کی
شرکت <nsubj کرنے >obj شرکت	شرکت	کرنے	شرکت	1	1.6	ABC	3	کرنے
شعبہ <nsubj اضافہ <obj دیکھا	شعبہ	اضافہ	دیکھا	1	1.6	ABC	3	دیکھا
شعلے <nsubj دلوں <obj جلا	شعلے	دلوں	جلا	1	1.6	ABC	3	جلا
شو <obj لوگ <nsubj دیکھنے	شو	لوگ	دیکھنے	1	1.6	ABC	3	دیکھنے
شوقینوں <nsubj طریقہ <obj ہے	شوقینوں	طریقہ	ہے	1	1.6	ABC	3	ہے
شکل <nsubj طریقے <obj بتاتی	شکل	طریقے	بتاتی	1	1.6	ABC	3	بتاتی
شہری <nsubj بچے <obj دیکھا	شہری	بچے	دیکھا	1	1.6	ABC	3	دیکھا
شہری <nsubj بچے <obj لے	شہری	بچے	لے	1	1.6	ABC	3	لے
شہری <nsubj جان <obj ڈال	شہری	جان	ڈال	1	1.6	ABC	3	ڈال
شہریوں <nsubj تقریبات <obj منائی	شہریوں	تقریبات	منائی	1	1.6	ABC	3	منائی
شہریوں <nsubj شہر <obj سجایا	شہریوں	شہر	سجایا	1	1.6	ABC	3	سجایا
شہریوں <nsubj مذاق <obj کہا	شہریوں	مذاق	کہا	1	1.6	ABC	3	کہا
شہریوں <nsubj کامیابی <obj منایا	شہریوں	کامیابی	منایا	1	1.6	ABC	3	منایا
صابن <nsubj فون <obj کرنے	صابن	فون	کرنے	1	1.6	ABC	3	کرنے
صارف <nsubj اکاؤنٹ <obj کرتا	صارف	اکاؤنٹ	کرتا	1	1.6	ABC	3	کرتا
صارف <nsubj خبر <obj کرتا	صارف	خبر	کرتا	1	1.6	ABC	3	کرتا
صارفین <nsubj Phone <obj کرنا	صارفین	Phone	کرنا	1	1.6	ABC	3	کرنا
صارفین <nsubj اثرات <obj لگا	صارفین	اثرات	لگا	1	1.6	ABC	3	لگا
صارفین <nsubj اثرات <obj کر	صارفین	اثرات	کر	1	1.6	ABC	3	کر
صارفین <nsubj اسسٹنٹ <obj کر	صارفین	اسسٹنٹ	کر	1	1.6	ABC	3	کر
صارفین <nsubj اسٹیٹس <obj کر	صارفین	اسٹیٹس	کر	1	1.6	ABC	3	کر
صارفین <nsubj اپڈیٹس <obj رہنا	صارفین	اپڈیٹس	رہنا	1	1.6	ABC	3	رہنا
