Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
Победитель <nsubj укрепляет >obj репутацию	Победитель	укрепляет	репутацию	1	1.2	ABC	3	укрепляет
Повестка <nsubj включает >obj вопросы	Повестка	включает	вопросы	1	1.2	ABC	3	включает
Повстанцы <nsubj окружили >obj город	Повстанцы	окружили	город	1	1.2	ABC	3	окружили
Погода <nsubj бьет >obj рекорды	Погода	бьет	рекорды	1	1.2	ABC	3	бьет
Погода <nsubj вызывала >obj опасения	Погода	вызывала	опасения	1	1.2	ABC	3	вызывала
Погода <nsubj усугубляет >obj настроение	Погода	усугубляет	настроение	1	1.2	ABC	3	усугубляет
Пограничники <nsubj пропускают >obj фуры	Пограничники	пропускают	фуры	1	1.2	ABC	3	пропускают
Подкрепления <nsubj окружили >obj красноармейцев	Подкрепления	окружили	красноармейцев	1	1.2	ABC	3	окружили
Подпрограмма <nsubj включает >obj разработку	Подпрограмма	включает	разработку	1	1.2	ABC	3	включает
Подпрограмма <nsubj предусматривает >obj меры	Подпрограмма	предусматривает	меры	1	1.2	ABC	3	предусматривает
Подпрограмма <nsubj предусматривает >obj спектр	Подпрограмма	предусматривает	спектр	1	1.2	ABC	3	предусматривает
Подросток <nsubj задушил >obj женщину	Подросток	задушил	женщину	1	1.2	ABC	3	задушил
Подруга <nsubj примеряла >obj одежду	Подруга	примеряла	одежду	1	1.2	ABC	3	примеряла
Поздравления <nsubj подтверждают >obj уважение	Поздравления	подтверждают	уважение	1	1.2	ABC	3	подтверждают
Показатель <nsubj исключает >obj изменения	Показатель	исключает	изменения	1	1.2	ABC	3	исключает
Поклонники <nsubj получили >obj историю	Поклонники	получили	историю	1	1.2	ABC	3	получили
Полицейские <nsubj задержали >obj мужчину	Полицейские	задержали	мужчину	1	1.2	ABC	3	задержали
Полицейские <nsubj обнаружили >obj труп	Полицейские	обнаружили	труп	1	1.2	ABC	3	обнаружили
Полиция <nsubj начала >obj расследование	Полиция	начала	расследование	1	1.2	ABC	3	начала
Полиция <nsubj начала >obj розыск	Полиция	начала	розыск	1	1.2	ABC	3	начала
Полиция <nsubj отмечала >obj деятельность	Полиция	отмечала	деятельность	1	1.2	ABC	3	отмечала
Полиция <nsubj охватила >obj зону	Полиция	охватила	зону	1	1.2	ABC	3	охватила
Полиция <nsubj получила >obj информацию	Полиция	получила	информацию	1	1.2	ABC	3	получила
Полиция <nsubj призвала >obj жителей	Полиция	призвала	жителей	1	1.2	ABC	3	призвала
Полиция <nsubj призывает >obj жителей	Полиция	призывает	жителей	1	1.2	ABC	3	призывает
Полиция <nsubj провела >obj проверку	Полиция	провела	проверку	1	1.2	ABC	3	провела
Полиция <nsubj проводит >obj расследование	Полиция	проводит	расследование	1	1.2	ABC	3	проводит
Полиция <nsubj произвела >obj обыск	Полиция	произвела	обыск	1	1.2	ABC	3	произвела
Полиция <nsubj проявляет >obj энергию	Полиция	проявляет	энергию	1	1.2	ABC	3	проявляет
Половина <nsubj получает >obj выручку	Половина	получает	выручку	1	1.2	ABC	3	получает
Положение <nsubj предоставило >obj полномочия	Положение	предоставило	полномочия	1	1.2	ABC	3	предоставило
Положение <nsubj представляет >obj задачу	Положение	представляет	задачу	1	1.2	ABC	3	представляет
Положение <nsubj регулирует >obj процесс	Положение	регулирует	процесс	1	1.2	ABC	3	регулирует
Полузащитник <nsubj высказал >obj мнение	Полузащитник	высказал	мнение	1	1.2	ABC	3	высказал
Получение <nsubj имело >obj значение	Получение	имело	значение	1	1.2	ABC	3	имело
Получение <nsubj облегчает >obj доступ	Получение	облегчает	доступ	1	1.2	ABC	3	облегчает
Полыньи <nsubj мешают >obj пути	Полыньи	мешают	пути	1	1.2	ABC	3	мешают
Пользователи <nsubj получат >obj доступ	Пользователи	получат	доступ	1	1.2	ABC	3	получат
Пользователь <nsubj обнаружил >obj раздел	Пользователь	обнаружил	раздел	1	1.2	ABC	3	обнаружил
Пользовательница <nsubj рассказала >obj историю	Пользовательница	рассказала	историю	1	1.2	ABC	3	рассказала
Помехи <obj испытывали >nsubj авиарейсы	Помехи	испытывали	авиарейсы	1	1.2	ABC	3	испытывали
Помощь <obj оказал >nsubj член	Помощь	оказал	член	1	1.2	ABC	3	оказал
Помпео <nsubj занимает >obj пост	Помпео	занимает	пост	1	1.2	ABC	3	занимает
Поп <nsubj написал >obj книгу	Поп	написал	книгу	1	1.2	ABC	3	написал
Поправку <obj разработал >nsubj депутат	Поправку	разработал	депутат	1	1.2	ABC	3	разработал
Популяризация <nsubj играет >obj роль	Популяризация	играет	роль	1	1.2	ABC	3	играет
Порядок <nsubj включает >obj требования	Порядок	включает	требования	1	1.2	ABC	3	включает
Порядок <nsubj имеет >obj значение	Порядок	имеет	значение	1	1.2	ABC	3	имеет
Последствия <nsubj ухудшили >obj ситуацию	Последствия	ухудшили	ситуацию	1	1.2	ABC	3	ухудшили
Посол <nsubj выразил >obj благодарность	Посол	выразил	благодарность	1	1.2	ABC	3	выразил
Посол <nsubj выразил >obj обеспокоенность	Посол	выразил	обеспокоенность	1	1.2	ABC	3	выразил
Посол <nsubj отметил >obj приоритет	Посол	отметил	приоритет	1	1.2	ABC	3	отметил
Поставку <obj предусматривать >nsubj соглашение	Поставку	предусматривать	соглашение	1	1.2	ABC	3	предусматривать
Постановление <nsubj устанавливает >obj положение	Постановление	устанавливает	положение	1	1.2	ABC	3	устанавливает
Потеря <nsubj усугубляет >obj ситуацию	Потеря	усугубляет	ситуацию	1	1.2	ABC	3	усугубляет
Похищение <nsubj вызвало >obj возмущение	Похищение	вызвало	возмущение	1	1.2	ABC	3	вызвало
Правила <nsubj определяют >obj методику	Правила	определяют	методику	1	1.2	ABC	3	определяют
Правила <nsubj предусматривают >obj механизм	Правила	предусматривают	механизм	1	1.2	ABC	3	предусматривают
Правительства <nsubj принимают >obj меры	Правительства	принимают	меры	1	1.2	ABC	3	принимают
Правительство <nsubj внесло >obj проект	Правительство	внесло	проект	1	1.2	ABC	3	внесло
Правительство <nsubj выразило >obj готовность	Правительство	выразило	готовность	1	1.2	ABC	3	выразило
Правительство <nsubj высказало >obj мнение	Правительство	высказало	мнение	1	1.2	ABC	3	высказало
Правительство <nsubj назвало >obj меры	Правительство	назвало	меры	1	1.2	ABC	3	назвало
Правительство <nsubj начало >obj процесс	Правительство	начало	процесс	1	1.2	ABC	3	начало
Правительство <nsubj одобрило >obj бюджет	Правительство	одобрило	бюджет	1	1.2	ABC	3	одобрило
Правительство <nsubj подтвердило >obj информацию	Правительство	подтвердило	информацию	1	1.2	ABC	3	подтвердило
Правительство <nsubj представило >obj законопроект	Правительство	представило	законопроект	1	1.2	ABC	3	представило
Правительство <nsubj призывают >obj граждан	Правительство	призывают	граждан	1	1.2	ABC	3	призывают
Правительство <nsubj принимает >obj меры	Правительство	принимает	меры	1	1.2	ABC	3	принимает
Правительство <nsubj приняло >obj резолюцию	Правительство	приняло	резолюцию	1	1.2	ABC	3	приняло
Правительство <nsubj приняло >obj решение	Правительство	приняло	решение	1	1.2	ABC	3	приняло
Правительство <nsubj удовлетворило >obj требование	Правительство	удовлетворило	требование	1	1.2	ABC	3	удовлетворило
Праздник <nsubj вызвал >obj волну	Праздник	вызвал	волну	1	1.2	ABC	3	вызвал
Предложение <nsubj вызвало >obj возмущение	Предложение	вызвало	возмущение	1	1.2	ABC	3	вызвало
Предложение <nsubj вызвало >obj множество	Предложение	вызвало	множество	1	1.2	ABC	3	вызвало
Предложение <nsubj вызвало >obj реакции	Предложение	вызвало	реакции	1	1.2	ABC	3	вызвало
Предоставление <nsubj предполагает >obj софинансирование	Предоставление	предполагает	софинансирование	1	1.2	ABC	3	предполагает
Предположение <nsubj вызывает >obj сомнение	Предположение	вызывает	сомнение	1	1.2	ABC	3	вызывает
Предприятие <nsubj выигрывало >obj ряд	Предприятие	выигрывало	ряд	1	1.2	ABC	3	выигрывало
Председатель <nsubj высказал >obj любовь	Председатель	высказал	любовь	1	1.2	ABC	3	высказал
Председатель <nsubj высказал >obj мнение	Председатель	высказал	мнение	1	1.2	ABC	3	высказал
Представители <nsubj включают >obj серу	Представители	включают	серу	1	1.2	ABC	3	включают
Представители <nsubj высказали >obj инициативу	Представители	высказали	инициативу	1	1.2	ABC	3	высказали
Представители <nsubj высказали >obj критику	Представители	высказали	критику	1	1.2	ABC	3	высказали
Представители <nsubj обвинили >obj чету	Представители	обвинили	чету	1	1.2	ABC	3	обвинили
Представители <nsubj обсуждали >obj вопросы	Представители	обсуждали	вопросы	1	1.2	ABC	3	обсуждали
Представители <nsubj подтвердили >obj существование	Представители	подтвердили	существование	1	1.2	ABC	3	подтвердили
Представители <nsubj познакомят >obj посетителей	Представители	познакомят	посетителей	1	1.2	ABC	3	познакомят
Представители <nsubj посетили >obj штаб-квартиру	Представители	посетили	штаб-квартиру	1	1.2	ABC	3	посетили
Представители <nsubj представили >obj проект	Представители	представили	проект	1	1.2	ABC	3	представили
Представители <nsubj призвали >obj власти	Представители	призвали	власти	1	1.2	ABC	3	призвали
Представители <nsubj приняли >obj участие	Представители	приняли	участие	1	1.2	ABC	3	приняли
Представители <nsubj провели >obj допросы	Представители	провели	допросы	1	1.2	ABC	3	провели
Представители <nsubj рассмотрели >obj возможность	Представители	рассмотрели	возможность	1	1.2	ABC	3	рассмотрели
Представитель <nsubj выразил >obj мнение	Представитель	выразил	мнение	1	1.2	ABC	3	выразил
Представитель <nsubj выразил >obj осуждение	Представитель	выразил	осуждение	1	1.2	ABC	3	выразил
Представитель <nsubj назвала >obj заявления	Представитель	назвала	заявления	1	1.2	ABC	3	назвала
Представитель <nsubj отверг >obj обвинения	Представитель	отверг	обвинения	1	1.2	ABC	3	отверг
Представитель <nsubj оценивает >obj количество	Представитель	оценивает	количество	1	1.2	ABC	3	оценивает
Представитель <nsubj подал >obj апелляцию	Представитель	подал	апелляцию	1	1.2	ABC	3	подал
Представитель <nsubj подтвердила >obj информацию	Представитель	подтвердила	информацию	1	1.2	ABC	3	подтвердила
Представитель <nsubj предложил >obj вариант	Представитель	предложил	вариант	1	1.2	ABC	3	предложил
Представительства <nsubj играют >obj роль	Представительства	играют	роль	1	1.2	ABC	3	играют
Предстоятель <nsubj выразил >obj радость	Предстоятель	выразил	радость	1	1.2	ABC	3	выразил
Президент <nsubj внес >obj проект	Президент	внес	проект	1	1.2	ABC	3	внес
Президент <nsubj выразил >obj критику	Президент	выразил	критику	1	1.2	ABC	3	выразил
Президент <nsubj выразил >obj обеспокоенность	Президент	выразил	обеспокоенность	1	1.2	ABC	3	выразил
Президент <nsubj выразил >obj опасения	Президент	выразил	опасения	1	1.2	ABC	3	выразил
Президент <nsubj высказал >obj мнение	Президент	высказал	мнение	1	1.2	ABC	3	высказал
Президент <nsubj назвал >obj инцидент	Президент	назвал	инцидент	1	1.2	ABC	3	назвал
Президент <nsubj назвала >obj этап	Президент	назвала	этап	1	1.2	ABC	3	назвала
Президент <nsubj назначает >obj командование	Президент	назначает	командование	1	1.2	ABC	3	назначает
Президент <nsubj называет >obj газету	Президент	называет	газету	1	1.2	ABC	3	называет
Президент <nsubj направил >obj поздравление	Президент	направил	поздравление	1	1.2	ABC	3	направил
Президент <nsubj начал >obj кампанию	Президент	начал	кампанию	1	1.2	ABC	3	начал
Президент <nsubj начал >obj противостояние	Президент	начал	противостояние	1	1.2	ABC	3	начал
Президент <nsubj обвинил >obj группировку	Президент	обвинил	группировку	1	1.2	ABC	3	обвинил
Президент <nsubj обвинил >obj премьер-министра	Президент	обвинил	премьер-министра	1	1.2	ABC	3	обвинил
Президент <nsubj объявил >obj вторник	Президент	объявил	вторник	1	1.2	ABC	3	объявил
Президент <nsubj отправил >obj письмо	Президент	отправил	письмо	1	1.2	ABC	3	отправил
Президент <nsubj отрицал >obj существование	Президент	отрицал	существование	1	1.2	ABC	3	отрицал
Президент <nsubj оценил >obj введение	Президент	оценил	введение	1	1.2	ABC	3	оценил
Президент <nsubj оценил >obj практику	Президент	оценил	практику	1	1.2	ABC	3	оценил
Президент <nsubj подписал >obj указ	Президент	подписал	указ	1	1.2	ABC	3	подписал
Президент <nsubj подчеркивал >obj необходимость	Президент	подчеркивал	необходимость	1	1.2	ABC	3	подчеркивал
Президент <nsubj получил >obj полномочия	Президент	получил	полномочия	1	1.2	ABC	3	получил
Президент <nsubj присвоил >obj звание	Президент	присвоил	звание	1	1.2	ABC	3	присвоил
Президент <nsubj прошел >obj операцию	Президент	прошел	операцию	1	1.2	ABC	3	прошел
Президент <obj беспокоят >nsubj вопросы	Президент	беспокоят	вопросы	1	1.2	ABC	3	беспокоят
Президенты <nsubj провели >obj переговоры	Президенты	провели	переговоры	1	1.2	ABC	3	провели
Президиум <nsubj отменил >obj часть	Президиум	отменил	часть	1	1.2	ABC	3	отменил
Президиум <nsubj отметил >obj достижения	Президиум	отметил	достижения	1	1.2	ABC	3	отметил
Президиум <nsubj подтвердил >obj результаты	Президиум	подтвердил	результаты	1	1.2	ABC	3	подтвердил
Прелимы <nsubj оставили >obj зрителей	Прелимы	оставили	зрителей	1	1.2	ABC	3	оставили
Премию <obj получил >nsubj сад	Премию	получил	сад	1	1.2	ABC	3	получил
Премьер <nsubj назвал >obj поправки	Премьер	назвал	поправки	1	1.2	ABC	3	назвал
Премьер <nsubj отметил >obj класс	Премьер	отметил	класс	1	1.2	ABC	3	отметил
Премьер <nsubj отметил >obj подготовку	Премьер	отметил	подготовку	1	1.2	ABC	3	отметил
Премьер-министр <nsubj возглавит >obj часть	Премьер-министр	возглавит	часть	1	1.2	ABC	3	возглавит
Премьер-министр <nsubj выразил >obj намерение	Премьер-министр	выразил	намерение	1	1.2	ABC	3	выразил
Премьер-министр <nsubj запланировал >obj поездку	Премьер-министр	запланировал	поездку	1	1.2	ABC	3	запланировал
Премьер-министр <nsubj обнародовал >obj данные	Премьер-министр	обнародовал	данные	1	1.2	ABC	3	обнародовал
Премьер-министр <nsubj оспаривал >obj оценку	Премьер-министр	оспаривал	оценку	1	1.2	ABC	3	оспаривал
Премьер-министр <nsubj отметил >obj необъективность	Премьер-министр	отметил	необъективность	1	1.2	ABC	3	отметил
Премьер-министр <nsubj поддержал >obj предложение	Премьер-министр	поддержал	предложение	1	1.2	ABC	3	поддержал
Премьер-министр <nsubj произнес >obj речь	Премьер-министр	произнес	речь	1	1.2	ABC	3	произнес
Премьер-министр <nsubj утвердил >obj рекомендации	Премьер-министр	утвердил	рекомендации	1	1.2	ABC	3	утвердил
Препараты <nsubj занимают >obj место	Препараты	занимают	место	1	1.2	ABC	3	занимают
Пресс-секретарь <nsubj назвал >obj борьбу	Пресс-секретарь	назвал	борьбу	1	1.2	ABC	3	назвал
Пресс-секретарь <nsubj подтвердил >obj встречи	Пресс-секретарь	подтвердил	встречи	1	1.2	ABC	3	подтвердил
Пресс-секретарь <nsubj подтвердил >obj факт	Пресс-секретарь	подтвердил	факт	1	1.2	ABC	3	подтвердил
Пресс-секретарь <nsubj прокомментировал >obj ситуацию	Пресс-секретарь	прокомментировал	ситуацию	1	1.2	ABC	3	прокомментировал
Престолонаследник <nsubj напоминал >obj дедушку	Престолонаследник	напоминал	дедушку	1	1.2	ABC	3	напоминал
Преступники <nsubj обстреляли >obj машину	Преступники	обстреляли	машину	1	1.2	ABC	3	обстреляли
Преступники <nsubj удаляли >obj следы	Преступники	удаляли	следы	1	1.2	ABC	3	удаляли
Приговор <nsubj вызвал >obj замешательство	Приговор	вызвал	замешательство	1	1.2	ABC	3	вызвал
Приговор <nsubj вызвал >obj обсуждения	Приговор	вызвал	обсуждения	1	1.2	ABC	3	вызвал
Пригожин <nsubj выразил >obj возмущение	Пригожин	выразил	возмущение	1	1.2	ABC	3	выразил
Приезд <nsubj поднял >obj дух	Приезд	поднял	дух	1	1.2	ABC	3	поднял
Приказ <nsubj упоминает >obj издание	Приказ	упоминает	издание	1	1.2	ABC	3	упоминает
Принц <nsubj выразил >obj благодарность	Принц	выразил	благодарность	1	1.2	ABC	3	выразил
Принц <nsubj перевозил >obj золото	Принц	перевозил	золото	1	1.2	ABC	3	перевозил
Принц <nsubj получил >obj диплом	Принц	получил	диплом	1	1.2	ABC	3	получил
Принц <nsubj привез >obj одежду	Принц	привез	одежду	1	1.2	ABC	3	привез
Принцесса <nsubj заключила >obj брак	Принцесса	заключила	брак	1	1.2	ABC	3	заключила
Принцесса <nsubj проявляла >obj интерес	Принцесса	проявляла	интерес	1	1.2	ABC	3	проявляла
Приобретение <nsubj вызывает >obj опасения	Приобретение	вызывает	опасения	1	1.2	ABC	3	вызывает
Присвоение <nsubj представляет >obj шаг	Присвоение	представляет	шаг	1	1.2	ABC	3	представляет
Присяжные <nsubj изучат >obj результаты	Присяжные	изучат	результаты	1	1.2	ABC	3	изучат
Причетники <nsubj исполняли >obj песнопения	Причетники	исполняли	песнопения	1	1.2	ABC	3	исполняли
Пробку <obj венчает >nsubj герб	Пробку	венчает	герб	1	1.2	ABC	3	венчает
Проведение <nsubj улучшит >obj доступность	Проведение	улучшит	доступность	1	1.2	ABC	3	улучшит
Проверка <nsubj показала >obj возможность	Проверка	показала	возможность	1	1.2	ABC	3	показала
Проверки <nsubj выявили >obj недоработки	Проверки	выявили	недоработки	1	1.2	ABC	3	выявили
Прогноз <nsubj предусматривает >obj расчеты	Прогноз	предусматривает	расчеты	1	1.2	ABC	3	предусматривает
Прогноз <nsubj предусматривает >obj рост	Прогноз	предусматривает	рост	1	1.2	ABC	3	предусматривает
Прогноз <nsubj учитывает >obj возможности	Прогноз	учитывает	возможности	1	1.2	ABC	3	учитывает
Прогноз <nsubj учитывал >obj анализ	Прогноз	учитывал	анализ	1	1.2	ABC	3	учитывал
Прогнозы <nsubj улучшают >obj обстановку	Прогнозы	улучшают	обстановку	1	1.2	ABC	3	улучшают
Программа <nsubj охватывает >obj круг	Программа	охватывает	круг	1	1.2	ABC	3	охватывает
Программа <nsubj подразумевает >obj организацию	Программа	подразумевает	организацию	1	1.2	ABC	3	подразумевает
Программа <nsubj предполагает >obj пропаганду	Программа	предполагает	пропаганду	1	1.2	ABC	3	предполагает
Программа <nsubj предусматривает >obj введение	Программа	предусматривает	введение	1	1.2	ABC	3	предусматривает
Программа <nsubj предусматривает >obj меры	Программа	предусматривает	меры	1	1.2	ABC	3	предусматривает
Программа <nsubj предусматривает >obj ограничение	Программа	предусматривает	ограничение	1	1.2	ABC	3	предусматривает
Программа <nsubj предусматривает >obj проведение	Программа	предусматривает	проведение	1	1.2	ABC	3	предусматривает
Программа <nsubj предусматривает >obj создание	Программа	предусматривает	создание	1	1.2	ABC	3	предусматривает
Программа <nsubj предусматривает >obj укрепление	Программа	предусматривает	укрепление	1	1.2	ABC	3	предусматривает
Программа <nsubj содержит >obj ряд	Программа	содержит	ряд	1	1.2	ABC	3	содержит
Программа <nsubj ставит >obj задачу	Программа	ставит	задачу	1	1.2	ABC	3	ставит
Прогулки <nsubj давало >obj возможность	Прогулки	давало	возможность	1	1.2	ABC	3	давало
Продвижение <nsubj вызывает >obj неудовольствие	Продвижение	вызывает	неудовольствие	1	1.2	ABC	3	вызывает
Продюсер <nsubj занял >obj место	Продюсер	занял	место	1	1.2	ABC	3	занял
Проект <nsubj включает >obj установку	Проект	включает	установку	1	1.2	ABC	3	включает
Проект <nsubj поддерживает >obj инициативы	Проект	поддерживает	инициативы	1	1.2	ABC	3	поддерживает
Проект <nsubj показал >obj концепцию	Проект	показал	концепцию	1	1.2	ABC	3	показал
Проект <nsubj получил >obj заключение	Проект	получил	заключение	1	1.2	ABC	3	получил
Проект <nsubj получил >obj название	Проект	получил	название	1	1.2	ABC	3	получил
Проект <nsubj предлагает >obj возведение	Проект	предлагает	возведение	1	1.2	ABC	3	предлагает
Проект <nsubj представлял >obj платформу	Проект	представлял	платформу	1	1.2	ABC	3	представлял
Проект <nsubj предусматривает >obj преследование	Проект	предусматривает	преследование	1	1.2	ABC	3	предусматривает
Проект <nsubj предусматривает >obj реконструкцию	Проект	предусматривает	реконструкцию	1	1.2	ABC	3	предусматривает
Проект <nsubj укрепляет >obj сотрудничество	Проект	укрепляет	сотрудничество	1	1.2	ABC	3	укрепляет
Производства <nsubj имеют >obj рентабельность	Производства	имеют	рентабельность	1	1.2	ABC	3	имеют
Производство <nsubj получило >obj размах	Производство	получило	размах	1	1.2	ABC	3	получило
Прокатчик <nsubj подал >obj документы	Прокатчик	подал	документы	1	1.2	ABC	3	подал
Прокуратура <nsubj взяла >obj расследование	Прокуратура	взяла	расследование	1	1.2	ABC	3	взяла
Прокуратура <nsubj вынесла >obj представление	Прокуратура	вынесла	представление	1	1.2	ABC	3	вынесла
Прокуратура <nsubj закрыла >obj дело	Прокуратура	закрыла	дело	1	1.2	ABC	3	закрыла
Прокуратура <nsubj направила >obj запросы	Прокуратура	направила	запросы	1	1.2	ABC	3	направила
Прокуратура <nsubj подало >obj апелляцию	Прокуратура	подало	апелляцию	1	1.2	ABC	3	подало
Прокуратура <nsubj проведет >obj расследование	Прокуратура	проведет	расследование	1	1.2	ABC	3	проведет
Прокуратура <nsubj провела >obj расследование	Прокуратура	провела	расследование	1	1.2	ABC	3	провела
Прокуратура <nsubj проводит >obj проверку	Прокуратура	проводит	проверку	1	1.2	ABC	3	проводит
Прокурор <nsubj подал >obj ходатайство	Прокурор	подал	ходатайство	1	1.2	ABC	3	подал
Прокурор <nsubj поддержала >obj позицию	Прокурор	поддержала	позицию	1	1.2	ABC	3	поддержала
Протесты <nsubj вызвали >obj вандализм	Протесты	вызвали	вандализм	1	1.2	ABC	3	вызвали
Противник <nsubj продолжал >obj наступление	Противник	продолжал	наступление	1	1.2	ABC	3	продолжал
Профсоюзы <nsubj приняли >obj решение	Профсоюзы	приняли	решение	1	1.2	ABC	3	приняли
Процесс <nsubj вызвал >obj обсуждение	Процесс	вызвал	обсуждение	1	1.2	ABC	3	вызвал
Путешественник <nsubj преодолел >obj меридиан	Путешественник	преодолел	меридиан	1	1.2	ABC	3	преодолел
Пьеса <nsubj описывала >obj жизнь	Пьеса	описывала	жизнь	1	1.2	ABC	3	описывала
РГСУ <nsubj принимает >obj участие	РГСУ	принимает	участие	1	1.2	ABC	3	принимает
Работа <nsubj имеет >obj значение	Работа	имеет	значение	1	1.2	ABC	3	имеет
Работа <nsubj напомнила >obj год	Работа	напомнила	год	1	1.2	ABC	3	напомнила
Работница <nsubj спросила >obj женщину	Работница	спросила	женщину	1	1.2	ABC	3	спросила
Радий <nsubj высказал >obj мнение	Радий	высказал	мнение	1	1.2	ABC	3	высказал
Радио <nsubj нарушила >obj требования	Радио	нарушила	требования	1	1.2	ABC	3	нарушила
Развитие <nsubj вызвало >obj обеспокоенность	Развитие	вызвало	обеспокоенность	1	1.2	ABC	3	вызвало
Развитие <nsubj имеет >obj значение	Развитие	имеет	значение	1	1.2	ABC	3	имеет
Развитие <nsubj учитывает >obj запросы	Развитие	учитывает	запросы	1	1.2	ABC	3	учитывает
Разговор <nsubj затрагивает >obj печь	Разговор	затрагивает	печь	1	1.2	ABC	3	затрагивает
Разговоры <nsubj вызывали >obj надежды	Разговоры	вызывали	надежды	1	1.2	ABC	3	вызывали
Раздел <nsubj включает >obj ряд	Раздел	включает	ряд	1	1.2	ABC	3	включает
Разделение <nsubj нарушает >obj связность	Разделение	нарушает	связность	1	1.2	ABC	3	нарушает
Размещение <nsubj вызвало >obj волну	Размещение	вызвало	волну	1	1.2	ABC	3	вызвало
Разрабатывать >obj игру >nsubj специалисты	Разрабатывать	игру	специалисты	1	1.2	ABC	3	Разрабатывать
Разработка <nsubj предполагают >obj взаимодействие	Разработка	предполагают	взаимодействие	1	1.2	ABC	3	предполагают
Разруха <nsubj увеличивали >obj напряжение	Разруха	увеличивали	напряжение	1	1.2	ABC	3	увеличивали
Ранения <obj получили >nsubj пешеходы	Ранения	получили	пешеходы	1	1.2	ABC	3	получили
Ранчич <nsubj прокомментировала >obj находку	Ранчич	прокомментировала	находку	1	1.2	ABC	3	прокомментировала
Рассказ <nsubj носит >obj название	Рассказ	носит	название	1	1.2	ABC	3	носит
Рассказы <nsubj вызывают >obj ностальгию	Рассказы	вызывают	ностальгию	1	1.2	ABC	3	вызывают
Реализация <nsubj играет >obj роль	Реализация	играет	роль	1	1.2	ABC	3	играет
Реализация <nsubj имеет >obj эффективность	Реализация	имеет	эффективность	1	1.2	ABC	3	имеет
Реализация <nsubj инициирует >obj развитие	Реализация	инициирует	развитие	1	1.2	ABC	3	инициирует
Реализация <nsubj обеспечивает >obj сохранение	Реализация	обеспечивает	сохранение	1	1.2	ABC	3	обеспечивает
Реализация <nsubj предполагает >obj разработку	Реализация	предполагает	разработку	1	1.2	ABC	3	предполагает
Реализация <nsubj представляет >obj шаг	Реализация	представляет	шаг	1	1.2	ABC	3	представляет
Реализация <nsubj расширит >obj географию	Реализация	расширит	географию	1	1.2	ABC	3	расширит
Ребята <nsubj встретили >obj возвращение	Ребята	встретили	возвращение	1	1.2	ABC	3	встретили
Ребята <nsubj держали >obj стенограмму	Ребята	держали	стенограмму	1	1.2	ABC	3	держали
Ребята <nsubj написали >obj впечатления	Ребята	написали	впечатления	1	1.2	ABC	3	написали
Ребята <nsubj нашли >obj источник	Ребята	нашли	источник	1	1.2	ABC	3	нашли
Режиссер <nsubj объяснил >obj причины	Режиссер	объяснил	причины	1	1.2	ABC	3	объяснил
Режиссер <nsubj остановил >obj работу	Режиссер	остановил	работу	1	1.2	ABC	3	остановил
Режиссер <nsubj покинул >obj проект	Режиссер	покинул	проект	1	1.2	ABC	3	покинул
Режиссер <nsubj получил >obj ранения	Режиссер	получил	ранения	1	1.2	ABC	3	получил
Результат <nsubj затрагивает >obj банки	Результат	затрагивает	банки	1	1.2	ABC	3	затрагивает
Результаты <nsubj находят >obj отражение	Результаты	находят	отражение	1	1.2	ABC	3	находят
Результаты <nsubj открывают >obj возможность	Результаты	открывают	возможность	1	1.2	ABC	3	открывают
Реклама <nsubj использовала >obj фотографию	Реклама	использовала	фотографию	1	1.2	ABC	3	использовала
Рекламодатели <nsubj используют >obj хэштеги	Рекламодатели	используют	хэштеги	1	1.2	ABC	3	используют
Рекомендации <nsubj включали >obj возведение	Рекомендации	включали	возведение	1	1.2	ABC	3	включали
Ректор <nsubj раскритиковал >obj ресторан	Ректор	раскритиковал	ресторан	1	1.2	ABC	3	раскритиковал
Республика <nsubj закончит >obj подготовку	Республика	закончит	подготовку	1	1.2	ABC	3	закончит
Реформа <nsubj предусматривала >obj расформирование	Реформа	предусматривала	расформирование	1	1.2	ABC	3	предусматривала
Рецензент <nsubj одобряет >obj книгу	Рецензент	одобряет	книгу	1	1.2	ABC	3	одобряет
Решение <nsubj возбудило >obj опасения	Решение	возбудило	опасения	1	1.2	ABC	3	возбудило
Решение <nsubj вызвало >obj волнение	Решение	вызвало	волнение	1	1.2	ABC	3	вызвало
Решение <nsubj вызвало >obj множество	Решение	вызвало	множество	1	1.2	ABC	3	вызвало
Решение <nsubj вызвало >obj недовольство	Решение	вызвало	недовольство	1	1.2	ABC	3	вызвало
Решение <nsubj вызвало >obj реакцию	Решение	вызвало	реакцию	1	1.2	ABC	3	вызвало
Решение <nsubj вызывает >obj споры	Решение	вызывает	споры	1	1.2	ABC	3	вызывает
Решение <nsubj изменило >obj позицию	Решение	изменило	позицию	1	1.2	ABC	3	изменило
Решение <nsubj исключило >obj правительство	Решение	исключило	правительство	1	1.2	ABC	3	исключило
Решение <nsubj обеспечивает >obj сохранение	Решение	обеспечивает	сохранение	1	1.2	ABC	3	обеспечивает
Решение <obj вынесла >nsubj судья	Решение	вынесла	судья	1	1.2	ABC	3	вынесла
Родина <nsubj проводит >obj ряд	Родина	проводит	ряд	1	1.2	ABC	3	проводит
