Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
неволи <nsubj извадиха >obj звездата	неволи	извадиха	звездата	2		ABC	3	извадиха
нашенецът <nsubj има >obj навика	нашенецът	има	навика	2		ABC	3	има
цивилизация <nsubj заявила >obj присъствието	цивилизация	заявила	присъствието	2		ABC	3	заявила
начинът <nsubj определи >obj силата	начинът	определи	силата	2		ABC	3	определи
начинанието <nsubj дава >obj възможности	начинанието	дава	възможности	2		ABC	3	дава
население <nsubj има >obj доверие	население	има	доверие	2		ABC	3	има
място <obj съхрани >nsubj коалицията	място	съхрани	коалицията	2		ABC	3	съхрани
място <obj спечелиха >nsubj хумористите	място	спечелиха	хумористите	2		ABC	3	спечелиха
церемония <nsubj събра >obj елит	церемония	събра	елит	2		ABC	3	събра
несигурност <nsubj поставя >obj фермерите	несигурност	поставя	фермерите	2		ABC	3	поставя
нервите <nsubj взеха >obj връх	нервите	взеха	връх	2		ABC	3	взеха
неприятностите <nsubj създават >obj дискомфорт	неприятностите	създават	дискомфорт	2		ABC	3	създават
носител <nsubj обоснова >obj решението	носител	обоснова	решението	2		ABC	3	обоснова
норми <nsubj представляват >obj проблем	норми	представляват	проблем	2		ABC	3	представляват
номер <nsubj парафира >obj договор	номер	парафира	договор	2		ABC	3	парафира
новости <nsubj превръщат >obj хобито	новости	превръщат	хобито	2		ABC	3	превръщат
новолунието <nsubj възприема >obj роля	новолунието	възприема	роля	2		ABC	3	възприема
ниво <obj явява >nsubj граница	ниво	явява	граница	2		ABC	3	явява
начин <nsubj промени >obj начина	начин	промени	начина	2		ABC	3	промени
началникът <nsubj представи >obj мисията	началникът	представи	мисията	2		ABC	3	представи
националка <nsubj стана >obj шампион	националка	стана	шампион	2		ABC	3	стана
център <nsubj обслужва >obj потребителя	център	обслужва	потребителя	2		ABC	3	обслужва
център <nsubj отвори >obj врати	център	отвори	врати	2		ABC	3	отвори
нивото <nsubj отбеляза >obj спад	нивото	отбеляза	спад	2		ABC	3	отбеляза
нивото <nsubj достига >obj %	нивото	достига	%	2		ABC	3	достига
център <nsubj подел >obj инициативата	център	подел	инициативата	2		ABC	3	подел
лидерът <nsubj събрал >obj членове	лидерът	събрал	членове	2		ABC	3	събрал
народ <nsubj показал >obj желанието	народ	показал	желанието	2		ABC	3	показал
народ <nsubj дал >obj доверие	народ	дал	доверие	2		ABC	3	дал
намират >obj място >nsubj киселини	намират	място	киселини	2		ABC	3	намират
намеса <nsubj спасила >obj жилището	намеса	спасила	жилището	2		ABC	3	спасила
намеса <nsubj предотврати >obj попадение	намеса	предотврати	попадение	2		ABC	3	предотврати
циклонът <nsubj обхване >obj км.	циклонът	обхване	км.	2		ABC	3	обхване
наредбата <nsubj дава >obj възможност	наредбата	дава	възможност	2		ABC	3	дава
цивилизация <nsubj установила >obj контакт	цивилизация	установила	контакт	2		ABC	3	установила
наредба <nsubj даваше >obj механизъм	наредба	даваше	механизъм	2		ABC	3	даваше
направи >obj впечатление >nsubj част	направи	впечатление	част	2		ABC	3	направи
цитира >obj думите >nsubj изданието	цитира	думите	изданието	2		ABC	3	цитира
мъж <nsubj имаше >obj ателие	мъж	имаше	ателие	2		ABC	3	имаше
църква <nsubj канонизира >obj новомъчениците	църква	канонизира	новомъчениците	2		ABC	3	канонизира
църква <nsubj почита >obj паметта	църква	почита	паметта	2		ABC	3	почита
мъж <nsubj изпратил >obj сметка	мъж	изпратил	сметка	2		ABC	3	изпратил
мъж <nsubj заслужил >obj званието	мъж	заслужил	званието	2		ABC	3	заслужил
цистити <nsubj налагати >obj зясняване	цистити	налагати	зясняване	2		ABC	3	налагати
място <obj спечелиха >nsubj момичетата	място	спечелиха	момичетата	2		ABC	3	спечелиха
място <obj спечели >nsubj отборът	място	спечели	отборът	2		ABC	3	спечели
място <obj заемаше >nsubj трофей	място	заемаше	трофей	2		ABC	3	заемаше
място <obj зае >nsubj студентът	място	зае	студентът	2		ABC	3	зае
мярка <obj остават >nsubj орехите	мярка	остават	орехите	2		ABC	3	остават
народ <nsubj даде >obj желание	народ	даде	желание	2		ABC	3	даде
настилки <nsubj следват >obj идеята	настилки	следват	идеята	2		ABC	3	следват
наставникът <nsubj проведе >obj занимание	наставникът	проведе	занимание	2		ABC	3	проведе
народи <nsubj отбелязват >obj края	народи	отбелязват	края	2		ABC	3	отбелязват
наставник <nsubj подаде >obj жалба	наставник	подаде	жалба	2		ABC	3	подаде
насоки <nsubj определят >obj позиции	насоки	определят	позиции	2		ABC	3	определят
наследникът <nsubj покровителствал >obj еретиците	наследникът	покровителствал	еретиците	2		ABC	3	покровителствал
населението <nsubj прехвърли >obj милиарда	населението	прехвърли	милиарда	2		ABC	3	прехвърли
нападението <nsubj отбеляза >obj гола	нападението	отбеляза	гола	2		ABC	3	отбеляза
население <nsubj избивало >obj християните	население	избивало	християните	2		ABC	3	избивало
нарушения <obj извършили >nsubj водачи	нарушения	извършили	водачи	2		ABC	3	извършили
циклон <nsubj предизвика >obj бедствие	циклон	предизвика	бедствие	2		ABC	3	предизвика
наставникът <nsubj има >obj варианти	наставникът	има	варианти	2		ABC	3	има
обяснява >obj тънкостите >nsubj майсторът	обяснява	тънкостите	майсторът	2		ABC	3	обяснява
лекар <nsubj има >obj съмнения	лекар	има	съмнения	2		ABC	3	има
лесовъди <nsubj запознаят >obj децата	лесовъди	запознаят	децата	2		ABC	3	запознаят
лекари <nsubj извършат >obj преглед	лекари	извършат	преглед	2		ABC	3	извършат
лекари <nsubj повишават >obj квалификацията	лекари	повишават	квалификацията	2		ABC	3	повишават
община <nsubj планира >obj ремонт	община	планира	ремонт	2		ABC	3	планира
община <nsubj загубила >obj дяловете	община	загубила	дяловете	2		ABC	3	загубила
нанотръбички <nsubj притежават >obj здравина	нанотръбички	притежават	здравина	2		ABC	3	притежават
лекари <nsubj получиха >obj предписания	лекари	получиха	предписания	2		ABC	3	получиха
лекари <nsubj придобият >obj познания	лекари	придобият	познания	2		ABC	3	придобият
лекари <nsubj проследят >obj състоянието	лекари	проследят	състоянието	2		ABC	3	проследят
националисти <nsubj почитат >obj членовете	националисти	почитат	членовете	2		ABC	3	почитат
националисти <nsubj организираха >obj протест	националисти	организираха	протест	2		ABC	3	организираха
обслужване <nsubj продължи >obj месеца	обслужване	продължи	месеца	2		ABC	3	продължи
образува >obj производство >nsubj интереси	образува	производство	интереси	2		ABC	3	образува
лекарите <nsubj дадат >obj яснота	лекарите	дадат	яснота	2		ABC	3	дадат
националистът <nsubj потвърди >obj новина	националистът	потвърди	новина	2		ABC	3	потвърди
онколог <nsubj учреди >obj стипендии	онколог	учреди	стипендии	2		ABC	3	учреди
обясни >nsubj анализатор >obj изказванията	обясни	анализатор	изказванията	2		ABC	3	обясни
общност <nsubj спазва >obj ангажименти	общност	спазва	ангажименти	2		ABC	3	спазва
лекарите <nsubj поставят >obj диагноза	лекарите	поставят	диагноза	2		ABC	3	поставят
общност <nsubj използват >obj паспорти	общност	използват	паспорти	2		ABC	3	използват
легенда <nsubj направи >obj завръщане	легенда	направи	завръщане	2		ABC	3	направи
общините <nsubj предоставят >obj институции	общините	предоставят	институции	2		ABC	3	предоставят
легенда <nsubj пазела >obj спомени	легенда	пазела	спомени	2		ABC	3	пазела
овощари <nsubj произвеждат >obj партиди	овощари	произвеждат	партиди	2		ABC	3	произвеждат
ол инклузив <nsubj включва >obj консумация	ол инклузив	включва	консумация	2		ABC	3	включва
окръжие <nsubj прие >obj офицери	окръжие	прие	офицери	2		ABC	3	прие
общини <nsubj станат >obj членове	общини	станат	членове	2		ABC	3	станат
общини <nsubj спазиха >obj срока	общини	спазиха	срока	2		ABC	3	спазиха
общини <nsubj получат >obj финансиране	общини	получат	финансиране	2		ABC	3	получат
общини <nsubj подадат >obj заявление	общини	подадат	заявление	2		ABC	3	подадат
общината <nsubj осигури >obj транспорт	общината	осигури	транспорт	2		ABC	3	осигури
лейди <nsubj нарушава >obj традициите	лейди	нарушава	традициите	2		ABC	3	нарушава
общините <nsubj плащат >obj осигуровки	общините	плащат	осигуровки	2		ABC	3	плащат
обвинение <nsubj вдигна >obj мерника	обвинение	вдигна	мерника	2		ABC	3	вдигна
носителки <nsubj получават >obj субсидия	носителки	получават	субсидия	2		ABC	3	получават
лидерът <nsubj няма >obj основание	лидерът	няма	основание	2		ABC	3	няма
лидерът <nsubj оглави >obj преговорите	лидерът	оглави	преговорите	2		ABC	3	оглави
обновяването <nsubj даде >obj тласък	обновяването	даде	тласък	2		ABC	3	даде
обновяване <nsubj причинила >obj загуба	обновяване	причинила	загуба	2		ABC	3	причинила
лидерът <nsubj поиска >obj касиране	лидерът	поиска	касиране	2		ABC	3	поиска
образованието <nsubj има >obj достойнства	образованието	има	достойнства	2		ABC	3	има
новинари <nsubj разбиват >obj конкуренцията	новинари	разбиват	конкуренцията	2		ABC	3	разбиват
нападателят <nsubj прати >obj топката	нападателят	прати	топката	2		ABC	3	прати
нападателят <nsubj има >obj връзки	нападателят	има	връзки	2		ABC	3	има
нападателят <nsubj вкара >obj гол	нападателят	вкара	гол	2		ABC	3	вкара
лидерът <nsubj потвърди >obj ангажимента	лидерът	потвърди	ангажимента	2		ABC	3	потвърди
нападател <nsubj задържа >obj топката	нападател	задържа	топката	2		ABC	3	задържа
лидерът <nsubj провел >obj среща	лидерът	провел	среща	2		ABC	3	провел
лидерът <nsubj публукува >obj позиция	лидерът	публукува	позиция	2		ABC	3	публукува
новинарката <nsubj водеше >obj битка	новинарката	водеше	битка	2		ABC	3	водеше
обобщи >obj динамики >nsubj редактор	обобщи	динамики	редактор	2		ABC	3	обобщи
общината <nsubj контролира >obj работниците	общината	контролира	работниците	2		ABC	3	контролира
общината <nsubj издала >obj скица	общината	издала	скица	2		ABC	3	издала
лидерите <nsubj проведоха >obj разговор	лидерите	проведоха	разговор	2		ABC	3	проведоха
лидерът <nsubj вземе >obj решение	лидерът	вземе	решение	2		ABC	3	вземе
лидерът <nsubj видя >obj резултатите	лидерът	видя	резултатите	2		ABC	3	видя
облагата <obj имат >nsubj депутата	облагата	имат	депутата	2		ABC	3	имат
обещанията <nsubj надхвърляха >obj възможности	обещанията	надхвърляха	възможности	2		ABC	3	надхвърляха
обвинение <nsubj отправи >obj искане	обвинение	отправи	искане	2		ABC	3	отправи
лидерът <nsubj има >obj амбиции	лидерът	има	амбиции	2		ABC	3	има
община <nsubj дала >obj изявление	община	дала	изявление	2		ABC	3	дала
обучения <obj преминат >nsubj лица	обучения	преминат	лица	2		ABC	3	преминат
лидерът <nsubj коментира >obj изборите	лидерът	коментира	изборите	2		ABC	3	коментира
обстоятелство <nsubj разтревожи >obj конгресмените	обстоятелство	разтревожи	конгресмените	2		ABC	3	разтревожи
обстановка <nsubj изискват >obj консолидация	обстановка	изискват	консолидация	2		ABC	3	изискват
обвиняема <nsubj дала >obj обяснения	обвиняема	дала	обяснения	2		ABC	3	дала
обвиняем <nsubj поискал >obj паспорта	обвиняем	поискал	паспорта	2		ABC	3	поискал
лидерът <nsubj води >obj делегация	лидерът	води	делегация	2		ABC	3	води
съдия <nsubj образоват >obj ученици	съдия	образоват	ученици	2		ABC	3	образоват
съпругата <nsubj държи >obj %	съпругата	държи	%	2		ABC	3	държи
съпруга <nsubj пръсна >obj лв.	съпруга	пръсна	лв.	2		ABC	3	пръсна
съпруга <nsubj издаде >obj творба	съпруга	издаде	творба	2		ABC	3	издаде
съпротива <nsubj представлява >obj ниво	съпротива	представлява	ниво	2		ABC	3	представлява
съперниците <nsubj имат >obj играчи	съперниците	имат	играчи	2		ABC	3	имат
състав <nsubj отмени >obj автентификация	състав	отмени	автентификация	2		ABC	3	отмени
състав <nsubj обяви >obj текста	състав	обяви	текста	2		ABC	3	обяви
състав <nsubj направи >obj постъпки	състав	направи	постъпки	2		ABC	3	направи
кметица <nsubj подаде >obj оставка	кметица	подаде	оставка	2		ABC	3	подаде
съотборник <nsubj подаде >obj топката	съотборник	подаде	топката	2		ABC	3	подаде
съоръжения <nsubj имат >obj капацитет	съоръжения	имат	капацитет	2		ABC	3	имат
съоръжения <nsubj дават >obj възможност	съоръжения	дават	възможност	2		ABC	3	дават
сънародниците <nsubj подреждат >obj партии	сънародниците	подреждат	партии	2		ABC	3	подреждат
съпрузите <nsubj обмислят >obj развод	съпрузите	обмислят	развод	2		ABC	3	обмислят
съпрузите <nsubj наддават >obj килограми	съпрузите	наддават	килограми	2		ABC	3	наддават
съпрузите <nsubj имат >obj гепард	съпрузите	имат	гепард	2		ABC	3	имат
съд <nsubj насрочи >obj заседание	съд	насрочи	заседание	2		ABC	3	насрочи
съд <nsubj насрочи >obj дело	съд	насрочи	дело	2		ABC	3	насрочи
съд <nsubj намалил >obj наказанието	съд	намалил	наказанието	2		ABC	3	намалил
съотборникът <nsubj пробва >obj удар	съотборникът	пробва	удар	2		ABC	3	пробва
състезателите <nsubj водиха >obj битка	състезателите	водиха	битка	2		ABC	3	водиха
съюзниците <nsubj извършват >obj удара	съюзниците	извършват	удара	2		ABC	3	извършват
съюз <nsubj потвърди >obj автентичността	съюз	потвърди	автентичността	2		ABC	3	потвърди
съюз <nsubj започна >obj сглобяването	съюз	започна	сглобяването	2		ABC	3	започна
състезатели <nsubj премериха >obj сили	състезатели	премериха	сили	2		ABC	3	премериха
състезатели <nsubj печелят >obj десетки	състезатели	печелят	десетки	2		ABC	3	печелят
състезатели <nsubj завоюваха >obj отличия	състезатели	завоюваха	отличия	2		ABC	3	завоюваха
състезанията <nsubj явяват >obj игри	състезанията	явяват	игри	2		ABC	3	явяват
състезание <nsubj разгърне >obj обхвата	състезание	разгърне	обхвата	2		ABC	3	разгърне
сътрудничество <nsubj напусне >obj блока	сътрудничество	напусне	блока	2		ABC	3	напусне
съдия <nsubj похвали >obj учениците	съдия	похвали	учениците	2		ABC	3	похвали
съдиите <nsubj подкрепят >obj разградчани	съдиите	подкрепят	разградчани	2		ABC	3	подкрепят
съдии <nsubj получиха >obj дипломи	съдии	получиха	дипломи	2		ABC	3	получиха
съдействат >obj грижа >nsubj животните	съдействат	грижа	животните	2		ABC	3	съдействат
съд <nsubj уважил >obj искането	съд	уважил	искането	2		ABC	3	уважил
съдията <nsubj показал >obj критерий	съдията	показал	критерий	2		ABC	3	показал
състав <nsubj гарантира >obj представяне	състав	гарантира	представяне	2		ABC	3	гарантира
съседите <nsubj хвърлят >obj сметта	съседите	хвърлят	сметта	2		ABC	3	хвърлят
съседите <nsubj повикали >obj полицията	съседите	повикали	полицията	2		ABC	3	повикали
съседи <nsubj докарват >obj коли	съседи	докарват	коли	2		ABC	3	докарват
съдия <nsubj представи >obj темата	съдия	представи	темата	2		ABC	3	представи
сътресения <nsubj дадат >obj отражение	сътресения	дадат	отражение	2		ABC	3	дадат
съвет <nsubj приеме >obj оставка	съвет	приеме	оставка	2		ABC	3	приеме
съветници <nsubj дадоха >obj съгласие	съветници	дадоха	съгласие	2		ABC	3	дадоха
съветници <nsubj гласуваха >obj одобряване	съветници	гласуваха	одобряване	2		ABC	3	гласуваха
съветници <nsubj гласуват >obj актуализация	съветници	гласуват	актуализация	2		ABC	3	гласуват
съветници <nsubj взеха >obj решение	съветници	взеха	решение	2		ABC	3	взеха
съд <nsubj проведе >obj Ден	съд	проведе	Ден	2		ABC	3	проведе
съд <nsubj присвои >obj правото	съд	присвои	правото	2		ABC	3	присвои
съд <nsubj присвои >obj правомощията	съд	присвои	правомощията	2		ABC	3	присвои
съвет <nsubj свика >obj заседание	съвет	свика	заседание	2		ABC	3	свика
съвет <nsubj разреши >obj започването	съвет	разреши	започването	2		ABC	3	разреши
съд <nsubj намали >obj наказание	съд	намали	наказание	2		ABC	3	намали
съд <nsubj пое >obj функции	съд	пое	функции	2		ABC	3	пое
съд <nsubj уважил >obj иска	съд	уважил	иска	2		ABC	3	уважил
съд <nsubj уважил >obj жалбата	съд	уважил	жалбата	2		ABC	3	уважил
съд <nsubj уважи >obj протест	съд	уважи	протест	2		ABC	3	уважи
съд <nsubj считал >obj наемателя	съд	считал	наемателя	2		ABC	3	считал
съд <nsubj отмени >obj метод	съд	отмени	метод	2		ABC	3	отмени
съд <nsubj отказа >obj регистрация	съд	отказа	регистрация	2		ABC	3	отказа
съд <nsubj осъди >obj Фонда	съд	осъди	Фонда	2		ABC	3	осъди
съд <nsubj остави >obj искането	съд	остави	искането	2		ABC	3	остави
съд <nsubj признал >obj г-н	съд	признал	г-н	2		ABC	3	признал
съд <nsubj потвърди >obj присъдата	съд	потвърди	присъдата	2		ABC	3	потвърди
съд <nsubj отстрани >obj изпълнител	съд	отстрани	изпълнител	2		ABC	3	отстрани
съд <nsubj отмени >obj определение	съд	отмени	определение	2		ABC	3	отмени
съд <nsubj отмени >obj наредбата	съд	отмени	наредбата	2		ABC	3	отмени
съдът <nsubj насочи >obj вниманието	съдът	насочи	вниманието	2		ABC	3	насочи
съдът <nsubj изпратил >obj поръчки	съдът	изпратил	поръчки	2		ABC	3	изпратил
съдът <nsubj дал >obj отговор	съдът	дал	отговор	2		ABC	3	дал
съд <nsubj определил >obj хил.	съд	определил	хил.	2		ABC	3	определил
съд <nsubj обявява >obj решения	съд	обявява	решения	2		ABC	3	обявява
съд <nsubj насрочил >obj заседанието	съд	насрочил	заседанието	2		ABC	3	насрочил
съдове <nsubj извършиха >obj стрелби	съдове	извършиха	стрелби	2		ABC	3	извършиха
съвет <nsubj присъди >obj званието	съвет	присъди	званието	2		ABC	3	присъди
съдията <nsubj предизвика >obj неприятности	съдията	предизвика	неприятности	2		ABC	3	предизвика
съдът <nsubj призна >obj земеделец	съдът	призна	земеделец	2		ABC	3	призна
съдът <nsubj отмени >obj решение	съдът	отмени	решение	2		ABC	3	отмени
съдът <nsubj отмени >obj идеи	съдът	отмени	идеи	2		ABC	3	отмени
съдията <nsubj отсъди >obj удар	съдията	отсъди	удар	2		ABC	3	отсъди
съдията <nsubj назначи >obj засада	съдията	назначи	засада	2		ABC	3	назначи
съдията <nsubj видя >obj дузпа	съдията	видя	дузпа	2		ABC	3	видя
съдия <nsubj прекратил >obj мача	съдия	прекратил	мача	2		ABC	3	прекратил
съдът <nsubj даде >obj разрешение	съдът	даде	разрешение	2		ABC	3	даде
съдът <nsubj взел >obj мярка	съдът	взел	мярка	2		ABC	3	взел
съдията <nsubj прие >obj попадениео	съдията	прие	попадениео	2		ABC	3	прие
тимът <nsubj спечели >obj титлата	тимът	спечели	титлата	2		ABC	3	спечели
тимът <nsubj спечели >obj победи	тимът	спечели	победи	2		ABC	3	спечели
тимът <nsubj спечели >obj Купата	тимът	спечели	Купата	2		ABC	3	спечели
тимът <nsubj прекърши >obj устрема	тимът	прекърши	устрема	2		ABC	3	прекърши
таланти <nsubj направиха >obj празника	таланти	направиха	празника	2		ABC	3	направиха
тимът <nsubj има >obj сили	тимът	има	сили	2		ABC	3	има
тимът <nsubj изравни >obj играта	тимът	изравни	играта	2		ABC	3	изравни
тима <nsubj имаха >obj представители	тима	имаха	представители	2		ABC	3	имаха
тим <nsubj има >obj силите	тим	има	силите	2		ABC	3	има
състезателите <nsubj имат >obj регистрация	състезателите	имат	регистрация	2		ABC	3	имат
тигри <nsubj опустошавали >obj кокошарниците	тигри	опустошавали	кокошарниците	2		ABC	3	опустошавали
титуляр <nsubj остана >obj резерва	титуляр	остана	резерва	2		ABC	3	остана
технология <nsubj имитира >obj формата	технология	имитира	формата	2		ABC	3	имитира
технология <nsubj има >obj роля	технология	има	роля	2		ABC	3	има
технологии <nsubj улесняват >obj живота	технологии	улесняват	живота	2		ABC	3	улесняват
технологии <nsubj стават >obj приоритет	технологии	стават	приоритет	2		ABC	3	стават
технологии <nsubj поставиха >obj основите	технологии	поставиха	основите	2		ABC	3	поставиха
технологии <nsubj контролират >obj ежедневието	технологии	контролират	ежедневието	2		ABC	3	контролират
тимът <nsubj получи >obj дузпа	тимът	получи	дузпа	2		ABC	3	получи
съставки <nsubj затрудняват >obj храносмилането	съставки	затрудняват	храносмилането	2		ABC	3	затрудняват
тийнейджърът <nsubj откраднал >obj пари	тийнейджърът	откраднал	пари	2		ABC	3	откраднал
троянката <nsubj получи >obj място	троянката	получи	място	2		ABC	3	получи
трофей <nsubj държи >obj рекорд	трофей	държи	рекорд	2		ABC	3	държи
тройка <obj допълниха >nsubj съотборникът	тройка	допълниха	съотборникът	2		ABC	3	допълниха
триене <nsubj гарантира >obj разход	триене	гарантира	разход	2		ABC	3	гарантира
трибют <nsubj доби >obj популярност	трибют	доби	популярност	2		ABC	3	доби
треньорът <nsubj класираха >obj състав	треньорът	класираха	състав	2		ABC	3	класираха
ток <nsubj става >obj лв.	ток	става	лв.	2		ABC	3	става
то пър <obj о е изключител >nsubj т	то пър	о е изключител	т	2		ABC	3	о е изключител
треньорката <nsubj сподели >obj оценката	треньорката	сподели	оценката	2		ABC	3	сподели
треньор <nsubj разклати >obj лиценз	треньор	разклати	лиценз	2		ABC	3	разклати
титла <obj спечели >nsubj представителят	титла	спечели	представителят	2		ABC	3	спечели
треньор <nsubj изведе >obj тима	треньор	изведе	тима	2		ABC	3	изведе
треньор <nsubj изведе >obj отбора	треньор	изведе	отбора	2		ABC	3	изведе
такси <nsubj представляват >obj дискриминация	такси	представляват	дискриминация	2		ABC	3	представляват
такса <obj плащат >nsubj семействата	такса	плащат	семействата	2		ABC	3	плащат
тайна <nsubj спести >obj болка	тайна	спести	болка	2		ABC	3	спести
таблоиди <nsubj крият >obj радостта	таблоиди	крият	радостта	2		ABC	3	крият
тyĸ <nsubj нaceтнe >obj мy	тyĸ	нaceтнe	мy	2		ABC	3	нaceтнe
тyĸ <nsubj нaceтнe >obj дeйcтвиятa	тyĸ	нaceтнe	дeйcтвиятa	2		ABC	3	нaceтнe
театър <nsubj отбеляза >obj ден	театър	отбеляза	ден	2		ABC	3	отбеляза
титли <obj имат >nsubj рекордьорът	титли	имат	рекордьорът	2		ABC	3	имат
треньор <nsubj поиска >obj лева	треньор	поиска	лева	2		ABC	3	поиска
татарката <nsubj залива >obj мрежи	татарката	залива	мрежи	2		ABC	3	залива
танцът <nsubj няма >obj възраст	танцът	няма	възраст	2		ABC	3	няма
таланти <nsubj показаха >obj класа	таланти	показаха	класа	2		ABC	3	показаха
телевизия <nsubj наложи >obj цензура	телевизия	наложи	цензура	2		ABC	3	наложи
съквартирант <nsubj намира >obj половинка	съквартирант	намира	половинка	2		ABC	3	намира
съдът <nsubj спря >obj действието	съдът	спря	действието	2		ABC	3	спря
съдът <nsubj свали >obj имунитета	съдът	свали	имунитета	2		ABC	3	свали
съдът <nsubj редуцирал >obj наказанието	съдът	редуцирал	наказанието	2		ABC	3	редуцирал
съперникът <nsubj прескочила >obj праг	съперникът	прескочила	праг	2		ABC	3	прескочила
съперник <nsubj напусне >obj страната	съперник	напусне	страната	2		ABC	3	напусне
състав <nsubj отчел >obj становището	състав	отчел	становището	2		ABC	3	отчел
съюз <nsubj вземе >obj мерки	съюз	вземе	мерки	2		ABC	3	вземе
съюз <nsubj блокира >obj сливане	съюз	блокира	сливане	2		ABC	3	блокира
същества <nsubj виждаме >obj доказателства	същества	виждаме	доказателства	2		ABC	3	виждаме
съчетаването <nsubj създава >obj възможности	съчетаването	създава	възможности	2		ABC	3	създава
сътрудничеството <nsubj изисква >obj изграждане	сътрудничеството	изисква	изграждане	2		ABC	3	изисква
сън <nsubj увеличава >obj риска	сън	увеличава	риска	2		ABC	3	увеличава
сън <nsubj повишава >obj производителността	сън	повишава	производителността	2		ABC	3	повишава
състезателки <nsubj облекат >obj екип	състезателки	облекат	екип	2		ABC	3	облекат
състезателка <nsubj съобщи >obj новина	състезателка	съобщи	новина	2		ABC	3	съобщи
състезателите <nsubj щадят >obj терена	състезателите	щадят	терена	2		ABC	3	щадят
съотборниците <nsubj дублираха >obj трофея	съотборниците	дублираха	трофея	2		ABC	3	дублираха
състав <nsubj отнел >obj текста	състав	отнел	текста	2		ABC	3	отнел
състав <nsubj отменил >obj чекиране	състав	отменил	чекиране	2		ABC	3	отменил
състав <nsubj отменил >obj текста	състав	отменил	текста	2		ABC	3	отменил
състезатели <nsubj спечелиха >obj сърцата	състезатели	спечелиха	сърцата	2		ABC	3	спечелиха
теломери <nsubj означават >obj младост	теломери	означават	младост	2		ABC	3	означават
телефон <nsubj имат >obj признаци	телефон	имат	признаци	2		ABC	3	имат
телевизията <nsubj имат >obj договор	телевизията	имат	договор	2		ABC	3	имат
телевизията <nsubj има >obj договор	телевизията	има	договор	2		ABC	3	има
телевизията <nsubj даде >obj светлина	телевизията	даде	светлина	2		ABC	3	даде
телевизия <nsubj предложи >obj ефир	телевизия	предложи	ефир	2		ABC	3	предложи
творби <nsubj имат >obj премиери	творби	имат	премиери	2		ABC	3	имат
телевизия <nsubj изразява >obj съпричастност	телевизия	изразява	съпричастност	2		ABC	3	изразява
телевизия <nsubj изрази >obj готовност	телевизия	изрази	готовност	2		ABC	3	изрази
телевизии <nsubj въртят >obj кадри	телевизии	въртят	кадри	2		ABC	3	въртят
текстът <nsubj има >obj място	текстът	има	място	2		ABC	3	има
текст <nsubj внася >obj спомена	текст	внася	спомена	2		ABC	3	внася
тежест <obj имат >nsubj емблемите	тежест	имат	емблемите	2		ABC	3	имат
теломери <nsubj означават >obj стареене	теломери	означават	стареене	2		ABC	3	означават
творецът <nsubj намалил >obj бръчките	творецът	намалил	бръчките	2		ABC	3	намалил
творец <nsubj започна >obj предизвикателство	творец	започна	предизвикателство	2		ABC	3	започна
творби <nsubj формират >obj колекция	творби	формират	колекция	2		ABC	3	формират
съставът <nsubj игра >obj срещи	съставът	игра	срещи	2		ABC	3	игра
студенти <nsubj гледат >obj видео	студенти	гледат	видео	2		ABC	3	гледат
студент <nsubj преподава >obj китара	студент	преподава	китара	2		ABC	3	преподава
строфа <nsubj представлява >obj обръщение	строфа	представлява	обръщение	2		ABC	3	представлява
строителството <nsubj позволи >obj обединение	строителството	позволи	обединение	2		ABC	3	позволи
страна <nsubj направи >obj разходите	страна	направи	разходите	2		ABC	3	направи
страна <nsubj иска >obj секса	страна	иска	секса	2		ABC	3	иска
страната <nsubj има >obj позиция	страната	има	позиция	2		ABC	3	има
страната <nsubj има >obj намерения	страната	има	намерения	2		ABC	3	има
страната <nsubj има >obj намерение	страната	има	намерение	2		ABC	3	има
съд <nsubj призна >obj подсъдимия	съд	призна	подсъдимия	2		ABC	3	призна
хората <nsubj чувстват >obj граждани	хората	чувстват	граждани	2		ABC	3	чувстват
хората <nsubj хвърлят >obj боклука	хората	хвърлят	боклука	2		ABC	3	хвърлят
страна <nsubj публикуваха >obj списъка	страна	публикуваха	списъка	2		ABC	3	публикуваха
страна <nsubj поставя >obj условие	страна	поставя	условие	2		ABC	3	поставя
страна <nsubj поръча >obj проучвания	страна	поръча	проучвания	2		ABC	3	поръча
страна <nsubj получи >obj достъп	страна	получи	достъп	2		ABC	3	получи
страна <nsubj поела >obj ангажимент	страна	поела	ангажимент	2		ABC	3	поела
страна <nsubj повдигна >obj обвинения	страна	повдигна	обвинения	2		ABC	3	повдигна
хората <nsubj получиха >obj яснота	хората	получиха	яснота	2		ABC	3	получиха
хората <nsubj получават >obj ползи	хората	получават	ползи	2		ABC	3	получават
страната <nsubj даде >obj начало	страната	даде	начало	2		ABC	3	даде
хората <nsubj крадат >obj енергията	хората	крадат	енергията	2		ABC	3	крадат
хората <nsubj поискаха >obj промяна	хората	поискаха	промяна	2		ABC	3	поискаха
хората <nsubj осигурили >obj храна	хората	осигурили	храна	2		ABC	3	осигурили
хората <nsubj одушевяват >obj автомобила	хората	одушевяват	автомобила	2		ABC	3	одушевяват
хората <nsubj нямат >obj пари	хората	нямат	пари	2		ABC	3	нямат
студенти <nsubj направят >obj представяне	студенти	направят	представяне	2		ABC	3	направят
