Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
Layar <nsubj memiliki >obj ukuran	Layar	memiliki	ukuran	1	0.9	ABC	3	memiliki
Layar <nsubj menjadi >obj fitur	Layar	menjadi	fitur	1	0.9	ABC	3	menjadi
Ledakan <nsubj menggetarkan >obj gedung	Ledakan	menggetarkan	gedung	1	0.9	ABC	3	menggetarkan
Ledakan <nsubj menyebabkan >obj kerusakan	Ledakan	menyebabkan	kerusakan	1	0.9	ABC	3	menyebabkan
Legenda <nsubj memberikan >obj dukungan	Legenda	memberikan	dukungan	1	0.9	ABC	3	memberikan
Legenda <nsubj memberikan >obj wejangan	Legenda	memberikan	wejangan	1	0.9	ABC	3	memberikan
Letusan <nsubj memicu >obj awan	Letusan	memicu	awan	1	0.9	ABC	3	memicu
Letusan <nsubj memicu >obj fenomena	Letusan	memicu	fenomena	1	0.9	ABC	3	memicu
Libur <nsubj memungkinkan >obj masyarakat	Libur	memungkinkan	masyarakat	1	0.9	ABC	3	memungkinkan
Limbah <nsubj menjadi >obj fokus	Limbah	menjadi	fokus	1	0.9	ABC	3	menjadi
Lindungi >obj gadget >nsubj Perlindungan	Lindungi	gadget	Perlindungan	1	0.9	ABC	3	Lindungi
Lingkungan <nsubj menjadi >obj tempat	Lingkungan	menjadi	tempat	1	0.9	ABC	3	menjadi
Lirikan <nsubj membuat >obj penggemar	Lirikan	membuat	penggemar	1	0.9	ABC	3	membuat
Liriknya <nsubj membuat >obj penggemar	Liriknya	membuat	penggemar	1	0.9	ABC	3	membuat
Lokasi <nsubj membawa >obj sensasi	Lokasi	membawa	sensasi	1	0.9	ABC	3	membawa
Lokasi <nsubj menawarkan >obj keindahan	Lokasi	menawarkan	keindahan	1	0.9	ABC	3	menawarkan
Lokasi <nsubj mengganggu >obj aliran	Lokasi	mengganggu	aliran	1	0.9	ABC	3	mengganggu
Lokasi <nsubj menjadi >obj destinasi	Lokasi	menjadi	destinasi	1	0.9	ABC	3	menjadi
Majelis <nsubj menjatuhkan >obj hukuman	Majelis	menjatuhkan	hukuman	1	0.9	ABC	3	menjatuhkan
Majelis <nsubj menjatuhkan >obj vonis	Majelis	menjatuhkan	vonis	1	0.9	ABC	3	menjatuhkan
Makanan <nsubj berupa >obj buah	Makanan	berupa	buah	1	0.9	ABC	3	berupa
Makanan <nsubj memperlambat >obj pencernaan	Makanan	memperlambat	pencernaan	1	0.9	ABC	3	memperlambat
Makanan <nsubj mengganggu >obj tidur	Makanan	mengganggu	tidur	1	0.9	ABC	3	mengganggu
Makanan <nsubj menggunakan >obj nasi	Makanan	menggunakan	nasi	1	0.9	ABC	3	menggunakan
Makanan <nsubj menjadi >obj menu	Makanan	menjadi	menu	1	0.9	ABC	3	menjadi
Maksud <nsubj mengecoh >obj asuransi	Maksud	mengecoh	asuransi	1	0.9	ABC	3	mengecoh
Manajer <nsubj memberikan >obj dukungan	Manajer	memberikan	dukungan	1	0.9	ABC	3	memberikan
Manajer <nsubj memberikan >obj pujian	Manajer	memberikan	pujian	1	0.9	ABC	3	memberikan
Manajer <nsubj meminta >obj pelatih	Manajer	meminta	pelatih	1	0.9	ABC	3	meminta
Manfaat <nsubj dianggap >obj sesuatu	Manfaat	dianggap	sesuatu	1	0.9	ABC	3	dianggap
Mantan <nsubj dihukum >obj penjara	Mantan	dihukum	penjara	1	0.9	ABC	3	dihukum
Mantan <nsubj diyakini >obj kandidat	Mantan	diyakini	kandidat	1	0.9	ABC	3	diyakini
Mantan <nsubj membantah >obj kabar	Mantan	membantah	kabar	1	0.9	ABC	3	membantah
Mantan <nsubj membantah >obj rumors	Mantan	membantah	rumors	1	0.9	ABC	3	membantah
Mantan <nsubj membantah >obj tuduhan	Mantan	membantah	tuduhan	1	0.9	ABC	3	membantah
Mantan <nsubj memberikan >obj komentar	Mantan	memberikan	komentar	1	0.9	ABC	3	memberikan
Mantan <nsubj memberikan >obj pernyataan	Mantan	memberikan	pernyataan	1	0.9	ABC	3	memberikan
Mantan <nsubj memberikan >obj saran	Mantan	memberikan	saran	1	0.9	ABC	3	memberikan
Mantan <nsubj menarik >obj perhatian	Mantan	menarik	perhatian	1	0.9	ABC	3	menarik
Mantan <nsubj menghadiri >obj acara	Mantan	menghadiri	acara	1	0.9	ABC	3	menghadiri
Mantan <nsubj mengunjungi >obj kediaman	Mantan	mengunjungi	kediaman	1	0.9	ABC	3	mengunjungi
Mantan <nsubj menjadi >obj perbincangan	Mantan	menjadi	perbincangan	1	0.9	ABC	3	menjadi
Mantan <nsubj merayakan >obj ulang	Mantan	merayakan	ulang	1	0.9	ABC	3	merayakan
Mantan <nsubj merespons >obj tudingan	Mantan	merespons	tudingan	1	0.9	ABC	3	merespons
Masa <nsubj merupakan >obj bagian	Masa	merupakan	bagian	1	0.9	ABC	3	merupakan
Masalah <nsubj jadi >obj kendala	Masalah	jadi	kendala	1	0.9	ABC	3	jadi
Masalah <nsubj memerlukan >obj kerja	Masalah	memerlukan	kerja	1	0.9	ABC	3	memerlukan
Masalah <nsubj mengganggu >obj aktivitas	Masalah	mengganggu	aktivitas	1	0.9	ABC	3	mengganggu
Masalah <nsubj menjadi >obj bahan	Masalah	menjadi	bahan	1	0.9	ABC	3	menjadi
Masalah <nsubj menjadi >obj concern	Masalah	menjadi	concern	1	0.9	ABC	3	menjadi
Masalah <nsubj menjadi >obj faktor	Masalah	menjadi	faktor	1	0.9	ABC	3	menjadi
Masalah <nsubj menjadi >obj hal	Masalah	menjadi	hal	1	0.9	ABC	3	menjadi
Masalah <nsubj menjadi >obj polemik	Masalah	menjadi	polemik	1	0.9	ABC	3	menjadi
Masjid <nsubj memiliki >obj arsitektur	Masjid	memiliki	arsitektur	1	0.9	ABC	3	memiliki
Masjid <nsubj menjadi >obj simbol	Masjid	menjadi	simbol	1	0.9	ABC	3	menjadi
Masjid <nsubj menjadi >obj tempat	Masjid	menjadi	tempat	1	0.9	ABC	3	menjadi
Maskapai <nsubj mengoperasikan >obj penerbangan	Maskapai	mengoperasikan	penerbangan	1	0.9	ABC	3	mengoperasikan
Maskapai <nsubj mengumumkan >obj penambahan	Maskapai	mengumumkan	penambahan	1	0.9	ABC	3	mengumumkan
Masyarakat <nsubj butuh >obj teknologi	Masyarakat	butuh	teknologi	1	0.9	ABC	3	butuh
Masyarakat <nsubj melakukan >obj pengaduan	Masyarakat	melakukan	pengaduan	1	0.9	ABC	3	melakukan
Masyarakat <nsubj melakukan >obj pengecekan	Masyarakat	melakukan	pengecekan	1	0.9	ABC	3	melakukan
Masyarakat <nsubj melaporkan >obj kejadian	Masyarakat	melaporkan	kejadian	1	0.9	ABC	3	melaporkan
Masyarakat <nsubj membagikan >obj informasi	Masyarakat	membagikan	informasi	1	0.9	ABC	3	membagikan
Masyarakat <nsubj membeli >obj tiket	Masyarakat	membeli	tiket	1	0.9	ABC	3	membeli
Masyarakat <nsubj memberikan >obj dukungan	Masyarakat	memberikan	dukungan	1	0.9	ABC	3	memberikan
Masyarakat <nsubj memilih >obj pasangan	Masyarakat	memilih	pasangan	1	0.9	ABC	3	memilih
Masyarakat <nsubj memiliki >obj hak	Masyarakat	memiliki	hak	1	0.9	ABC	3	memiliki
Masyarakat <nsubj memiliki >obj harapan	Masyarakat	memiliki	harapan	1	0.9	ABC	3	memiliki
Masyarakat <nsubj memiliki >obj perbedaan	Masyarakat	memiliki	perbedaan	1	0.9	ABC	3	memiliki
Masyarakat <nsubj meminta >obj solusi	Masyarakat	meminta	solusi	1	0.9	ABC	3	meminta
Masyarakat <nsubj memperoleh >obj bahan	Masyarakat	memperoleh	bahan	1	0.9	ABC	3	memperoleh
Masyarakat <nsubj mempersiapkan >obj diri	Masyarakat	mempersiapkan	diri	1	0.9	ABC	3	mempersiapkan
Masyarakat <nsubj mempertanyakan >obj keamanan	Masyarakat	mempertanyakan	keamanan	1	0.9	ABC	3	mempertanyakan
Masyarakat <nsubj memposting >obj informasi	Masyarakat	memposting	informasi	1	0.9	ABC	3	memposting
Masyarakat <nsubj menambah >obj kesadaran	Masyarakat	menambah	kesadaran	1	0.9	ABC	3	menambah
Masyarakat <nsubj menanti >obj produk	Masyarakat	menanti	produk	1	0.9	ABC	3	menanti
Masyarakat <nsubj mendapatkan >obj kesempatan	Masyarakat	mendapatkan	kesempatan	1	0.9	ABC	3	mendapatkan
Masyarakat <nsubj mendesak >obj pemerintah	Masyarakat	mendesak	pemerintah	1	0.9	ABC	3	mendesak
Masyarakat <nsubj mendesak >obj pihak	Masyarakat	mendesak	pihak	1	0.9	ABC	3	mendesak
Masyarakat <nsubj mengadakan >obj aksi	Masyarakat	mengadakan	aksi	1	0.9	ABC	3	mengadakan
Masyarakat <nsubj mengalami >obj kesulitan	Masyarakat	mengalami	kesulitan	1	0.9	ABC	3	mengalami
Masyarakat <nsubj mengamati >obj jawaban	Masyarakat	mengamati	jawaban	1	0.9	ABC	3	mengamati
Masyarakat <nsubj mengetahui >obj rekam	Masyarakat	mengetahui	rekam	1	0.9	ABC	3	mengetahui
Masyarakat <nsubj menggunakan >obj waktu	Masyarakat	menggunakan	waktu	1	0.9	ABC	3	menggunakan
Masyarakat <nsubj mengharapkan >obj keadilan	Masyarakat	mengharapkan	keadilan	1	0.9	ABC	3	mengharapkan
Masyarakat <nsubj menghargai >obj hasil	Masyarakat	menghargai	hasil	1	0.9	ABC	3	menghargai
Masyarakat <nsubj menunggu >obj hasil	Masyarakat	menunggu	hasil	1	0.9	ABC	3	menunggu
Masyarakat <nsubj menuntut >obj keadilan	Masyarakat	menuntut	keadilan	1	0.9	ABC	3	menuntut
Masyarakat <nsubj menyambut >obj kabar	Masyarakat	menyambut	kabar	1	0.9	ABC	3	menyambut
Masyarakat <nsubj menyambut >obj parade	Masyarakat	menyambut	parade	1	0.9	ABC	3	menyambut
Masyarakat <nsubj menyambut >obj peresmian	Masyarakat	menyambut	peresmian	1	0.9	ABC	3	menyambut
Masyarakat <nsubj meramaikan >obj perayaan	Masyarakat	meramaikan	perayaan	1	0.9	ABC	3	meramaikan
Masyarakat <nsubj merasa >obj akibat	Masyarakat	merasa	akibat	1	0.9	ABC	3	merasa
Masyarakat <nsubj merasakan >obj dampak	Masyarakat	merasakan	dampak	1	0.9	ABC	3	merasakan
Masyarakat <nsubj merubah >obj pola	Masyarakat	merubah	pola	1	0.9	ABC	3	merubah
Masyarkat <nsubj berdiam >obj diri	Masyarkat	berdiam	diri	1	0.9	ABC	3	berdiam
Materi <nsubj meliputi >obj pengenalan	Materi	meliputi	pengenalan	1	0.9	ABC	3	meliputi
Mayat <nsubj menghebohkan >obj masyarakat	Mayat	menghebohkan	masyarakat	1	0.9	ABC	3	menghebohkan
Mekanisme <nsubj membuat >obj euro	Mekanisme	membuat	euro	1	0.9	ABC	3	membuat
Membuka <nsubj menjadi >obj bagian	Membuka	menjadi	bagian	1	0.9	ABC	3	menjadi
Menaikai <nsubj memberikan >obj rasa	Menaikai	memberikan	rasa	1	0.9	ABC	3	memberikan
Menaiknya <nsubj menjadi >obj masalah	Menaiknya	menjadi	masalah	1	0.9	ABC	3	menjadi
Menanggapi >obj klaim >nsubj politikus	Menanggapi	klaim	politikus	1	0.9	ABC	3	Menanggapi
Mendebat <nsubj membutuhkan >obj upaya	Mendebat	membutuhkan	upaya	1	0.9	ABC	3	membutuhkan
Mengemukakan >obj Permohonan >nsubj Perilaku	Mengemukakan	Permohonan	Perilaku	1	0.9	ABC	3	Mengemukakan
Meninggalnya <nsubj meninggalkan >obj duka	Meninggalnya	meninggalkan	duka	1	0.9	ABC	3	meninggalkan
Meninggalnya <nsubj meninggalkan >obj kesedihan	Meninggalnya	meninggalkan	kesedihan	1	0.9	ABC	3	meninggalkan
Meningkatnya <nsubj memicu >obj depresi	Meningkatnya	memicu	depresi	1	0.9	ABC	3	memicu
Meningkatnya <nsubj menjadi >obj tantangan	Meningkatnya	menjadi	tantangan	1	0.9	ABC	3	menjadi
Menurut >nsubj pembangunan >obj kepentingan	Menurut	pembangunan	kepentingan	1	0.9	ABC	3	Menurut
Menurut >obj Sekretaris >nsubj pertemuan	Menurut	Sekretaris	pertemuan	1	0.9	ABC	3	Menurut
Metode <nsubj melibatkan >obj teknik	Metode	melibatkan	teknik	1	0.9	ABC	3	melibatkan
Miras <nsubj menelan >obj korban	Miras	menelan	korban	1	0.9	ABC	3	menelan
Mobil <nsubj memiliki >obj fitur	Mobil	memiliki	fitur	1	0.9	ABC	3	memiliki
Mobil <nsubj memiliki >obj harga	Mobil	memiliki	harga	1	0.9	ABC	3	memiliki
Mobil <nsubj memiliki >obj kapasitas	Mobil	memiliki	kapasitas	1	0.9	ABC	3	memiliki
Mobil <nsubj menjadi >obj pilihan	Mobil	menjadi	pilihan	1	0.9	ABC	3	menjadi
Modifikasi <nsubj menjadi >obj tren	Modifikasi	menjadi	tren	1	0.9	ABC	3	menjadi
Modus <nsubj menjual >obj narkoba	Modus	menjual	narkoba	1	0.9	ABC	3	menjual
Momen <nsubj menciptakan >obj keberkahan	Momen	menciptakan	keberkahan	1	0.9	ABC	3	menciptakan
Momen <nsubj menjadi >obj aktivitas	Momen	menjadi	aktivitas	1	0.9	ABC	3	menjadi
Momen <nsubj menjadi >obj hal	Momen	menjadi	hal	1	0.9	ABC	3	menjadi
Momen <nsubj menjadi >obj keajaiban	Momen	menjadi	keajaiban	1	0.9	ABC	3	menjadi
Momen <nsubj meyakinkan >obj pendukung	Momen	meyakinkan	pendukung	1	0.9	ABC	3	meyakinkan
Momentum <nsubj membawa >obj harapan	Momentum	membawa	harapan	1	0.9	ABC	3	membawa
Monyet <nsubj memiliki >obj tubuh	Monyet	memiliki	tubuh	1	0.9	ABC	3	memiliki
Mulai <nsubj menyumbangkan >obj semangat	Mulai	menyumbangkan	semangat	1	0.9	ABC	3	menyumbangkan
Munculnya <nsubj mendapatkan >obj reaksi	Munculnya	mendapatkan	reaksi	1	0.9	ABC	3	mendapatkan
Mural <nsubj merupakan >obj bagian	Mural	merupakan	bagian	1	0.9	ABC	3	merupakan
Mural <nsubj merupakan >obj karya	Mural	merupakan	karya	1	0.9	ABC	3	merupakan
Musim <nsubj memberikan >obj dampak	Musim	memberikan	dampak	1	0.9	ABC	3	memberikan
Musim <nsubj membuat >obj warga	Musim	membuat	warga	1	0.9	ABC	3	membuat
Musim <nsubj mempengaruhi >obj kualitas	Musim	mempengaruhi	kualitas	1	0.9	ABC	3	mempengaruhi
Musim <nsubj menjadi >obj sorotan	Musim	menjadi	sorotan	1	0.9	ABC	3	menjadi
Musim <nsubj merupakan >obj penyebab	Musim	merupakan	penyebab	1	0.9	ABC	3	merupakan
Mutasi <nsubj menjadi >obj contoh	Mutasi	menjadi	contoh	1	0.9	ABC	3	menjadi
Nakhoda <nsubj melanggar >obj Undang	Nakhoda	melanggar	Undang	1	0.9	ABC	3	melanggar
Nama <nsubj menjadi >obj andalan	Nama	menjadi	andalan	1	0.9	ABC	3	menjadi
Nama <nsubj menjadi >obj perbincangan	Nama	menjadi	perbincangan	1	0.9	ABC	3	menjadi
Namanya <nsubj butuh >obj alat	Namanya	butuh	alat	1	0.9	ABC	3	butuh
Nasabah <nsubj mengalami >obj masalah	Nasabah	mengalami	masalah	1	0.9	ABC	3	mengalami
Negara <nsubj melakukan >obj langkah	Negara	melakukan	langkah	1	0.9	ABC	3	melakukan
Negara <nsubj membatalkan >obj rencananya	Negara	membatalkan	rencananya	1	0.9	ABC	3	membatalkan
Negara <nsubj memberikan >obj bantuan	Negara	memberikan	bantuan	1	0.9	ABC	3	memberikan
Negara <nsubj memberikan >obj hukuman	Negara	memberikan	hukuman	1	0.9	ABC	3	memberikan
Negara <nsubj memberlakukan >obj aturan	Negara	memberlakukan	aturan	1	0.9	ABC	3	memberlakukan
Negara <nsubj membutuhkan >obj dukungan	Negara	membutuhkan	dukungan	1	0.9	ABC	3	membutuhkan
Negara <nsubj memerlukan >obj tenaga	Negara	memerlukan	tenaga	1	0.9	ABC	3	memerlukan
Negara <nsubj memiliki >obj sistem	Negara	memiliki	sistem	1	0.9	ABC	3	memiliki
Negara <nsubj mengalami >obj pemilihan	Negara	mengalami	pemilihan	1	0.9	ABC	3	mengalami
Negara <nsubj menghadapi >obj masalah	Negara	menghadapi	masalah	1	0.9	ABC	3	menghadapi
Negara <nsubj menjadi >obj tempat	Negara	menjadi	tempat	1	0.9	ABC	3	menjadi
Negara <nsubj menyumbangkan >obj sebagian	Negara	menyumbangkan	sebagian	1	0.9	ABC	3	menyumbangkan
Negara <nsubj merasakan >obj beban	Negara	merasakan	beban	1	0.9	ABC	3	merasakan
Negeri <nsubj membutuhkan >obj pemimpin	Negeri	membutuhkan	pemimpin	1	0.9	ABC	3	membutuhkan
Nelayan <nsubj menemukan >obj puncak	Nelayan	menemukan	puncak	1	0.9	ABC	3	menemukan
Neraca <nsubj menunjukkan >obj penurunan	Neraca	menunjukkan	penurunan	1	0.9	ABC	3	menunjukkan
Netralitas <nsubj menjadi >obj komitmen	Netralitas	menjadi	komitmen	1	0.9	ABC	3	menjadi
Netralitas <nsubj menjadi >obj tanggung	Netralitas	menjadi	tanggung	1	0.9	ABC	3	menjadi
Nigeria <nsubj memenangkan >obj grup	Nigeria	memenangkan	grup	1	0.9	ABC	3	memenangkan
Nigeria <nsubj merebut >obj posisi	Nigeria	merebut	posisi	1	0.9	ABC	3	merebut
Nilai <nsubj mencapai >obj dolar	Nilai	mencapai	dolar	1	0.9	ABC	3	mencapai
Nilai <nsubj mengalami >obj kenaikan	Nilai	mengalami	kenaikan	1	0.9	ABC	3	mengalami
Nilai <nsubj mengalami >obj tekanan	Nilai	mengalami	tekanan	1	0.9	ABC	3	mengalami
Nilai <nsubj menjadi >obj berita	Nilai	menjadi	berita	1	0.9	ABC	3	menjadi
Nilai <nsubj menyentuh >obj angka	Nilai	menyentuh	angka	1	0.9	ABC	3	menyentuh
Nota <nsubj mencakup >obj kerjasama	Nota	mencakup	kerjasama	1	0.9	ABC	3	mencakup
Nuansa <nsubj menciptakan >obj suasana	Nuansa	menciptakan	suasana	1	0.9	ABC	3	menciptakan
Orang <nsubj melakukan >obj tritik	Orang	melakukan	tritik	1	0.9	ABC	3	melakukan
Orang <nsubj memantau >obj waktu	Orang	memantau	waktu	1	0.9	ABC	3	memantau
Orang <nsubj memberikan >obj contoh	Orang	memberikan	contoh	1	0.9	ABC	3	memberikan
Orang <nsubj memilihkan >obj game	Orang	memilihkan	game	1	0.9	ABC	3	memilihkan
Orang <nsubj memperkenalkan >obj camilan	Orang	memperkenalkan	camilan	1	0.9	ABC	3	memperkenalkan
Orang <nsubj merasakan >obj kehilangan	Orang	merasakan	kehilangan	1	0.9	ABC	3	merasakan
Orangtua <nsubj mengeluhkan >obj pembagian	Orangtua	mengeluhkan	pembagian	1	0.9	ABC	3	mengeluhkan
Organisasi <nsubj meminta >obj pemerintah	Organisasi	meminta	pemerintah	1	0.9	ABC	3	meminta
Organisasi <nsubj merencanakan >obj serangan	Organisasi	merencanakan	serangan	1	0.9	ABC	3	merencanakan
Ornamen <nsubj merupakan >obj bagian	Ornamen	merupakan	bagian	1	0.9	ABC	3	merupakan
Overdosis <nsubj mengakibatkan >obj kematian	Overdosis	mengakibatkan	kematian	1	0.9	ABC	3	mengakibatkan
PNS <nsubj bolos >obj hari	PNS	bolos	hari	1	0.9	ABC	3	bolos
PNS <nsubj memiliki >obj gaji	PNS	memiliki	gaji	1	0.9	ABC	3	memiliki
Pabrikan <nsubj meluncurkan >obj produk	Pabrikan	meluncurkan	produk	1	0.9	ABC	3	meluncurkan
Pacaran <nsubj menjadi >obj masalah	Pacaran	menjadi	masalah	1	0.9	ABC	3	menjadi
Pagelaran <nsubj memberikan >obj gambaran	Pagelaran	memberikan	gambaran	1	0.9	ABC	3	memberikan
Pagelaran <nsubj menjadi >obj perhelatan	Pagelaran	menjadi	perhelatan	1	0.9	ABC	3	menjadi
Pakaian <nsubj menimbulkan >obj kesan	Pakaian	menimbulkan	kesan	1	0.9	ABC	3	menimbulkan
Pamor <nsubj melonjak >obj tahun	Pamor	melonjak	tahun	1	0.9	ABC	3	melonjak
Pandangan <nsubj menjadi >obj topik	Pandangan	menjadi	topik	1	0.9	ABC	3	menjadi
Panitia <nsubj memberikan >obj harga	Panitia	memberikan	harga	1	0.9	ABC	3	memberikan
Panitia <nsubj merinci >obj paket	Panitia	merinci	paket	1	0.9	ABC	3	merinci
Partisipasi <nsubj merupakan >obj bentuk	Partisipasi	merupakan	bentuk	1	0.9	ABC	3	merupakan
Pasal <nsubj memberikan >obj perlindungan	Pasal	memberikan	perlindungan	1	0.9	ABC	3	memberikan
Pasal <nsubj menjadi >obj sorotan	Pasal	menjadi	sorotan	1	0.9	ABC	3	menjadi
Pasangan <nsubj butuh >obj kendaraan	Pasangan	butuh	kendaraan	1	0.9	ABC	3	butuh
Pasangan <nsubj dikaruniai >obj anak	Pasangan	dikaruniai	anak	1	0.9	ABC	3	dikaruniai
Pasangan <nsubj melakukan >obj tindakan	Pasangan	melakukan	tindakan	1	0.9	ABC	3	melakukan
Pasangan <nsubj melaporkan >obj dana	Pasangan	melaporkan	dana	1	0.9	ABC	3	melaporkan
Pasangan <nsubj melaporkan >obj penggunaan	Pasangan	melaporkan	penggunaan	1	0.9	ABC	3	melaporkan
Pasangan <nsubj membuat >obj antusiasme	Pasangan	membuat	antusiasme	1	0.9	ABC	3	membuat
Pasangan <nsubj memilih >obj konsep	Pasangan	memilih	konsep	1	0.9	ABC	3	memilih
Pasangan <nsubj memiliki >obj bisnis	Pasangan	memiliki	bisnis	1	0.9	ABC	3	memiliki
Pasangan <nsubj memulai >obj kampanye	Pasangan	memulai	kampanye	1	0.9	ABC	3	memulai
Pasangan <nsubj memuncaki >obj hasil	Pasangan	memuncaki	hasil	1	0.9	ABC	3	memuncaki
Pasangan <nsubj menarik >obj perhatian	Pasangan	menarik	perhatian	1	0.9	ABC	3	menarik
Pasangan <nsubj mencatat >obj dukungan	Pasangan	mencatat	dukungan	1	0.9	ABC	3	mencatat
Pasangan <nsubj mendapatkan >obj dukungan	Pasangan	mendapatkan	dukungan	1	0.9	ABC	3	mendapatkan
Pasangan <nsubj mendapatkan >obj perhatian	Pasangan	mendapatkan	perhatian	1	0.9	ABC	3	mendapatkan
Pasangan <nsubj mendominasi >obj dukungan	Pasangan	mendominasi	dukungan	1	0.9	ABC	3	mendominasi
Pasangan <nsubj mengabadikan >obj momen	Pasangan	mengabadikan	momen	1	0.9	ABC	3	mengabadikan
Pasangan <nsubj mengalami >obj keuntungan	Pasangan	mengalami	keuntungan	1	0.9	ABC	3	mengalami
Pasangan <nsubj mengalami >obj serangan	Pasangan	mengalami	serangan	1	0.9	ABC	3	mengalami
Pasangan <nsubj mengatasi >obj isu	Pasangan	mengatasi	isu	1	0.9	ABC	3	mengatasi
Pasangan <nsubj mengejar >obj waktu	Pasangan	mengejar	waktu	1	0.9	ABC	3	mengejar
Pasangan <nsubj mengeluarkan >obj pernyataan	Pasangan	mengeluarkan	pernyataan	1	0.9	ABC	3	mengeluarkan
Pasangan <nsubj menggelar >obj acara	Pasangan	menggelar	acara	1	0.9	ABC	3	menggelar
Pasangan <nsubj menghindari >obj stres	Pasangan	menghindari	stres	1	0.9	ABC	3	menghindari
Pasangan <nsubj mengumumkan >obj pertunangan	Pasangan	mengumumkan	pertunangan	1	0.9	ABC	3	mengumumkan
Pasangan <nsubj menjadi >obj fokus	Pasangan	menjadi	fokus	1	0.9	ABC	3	menjadi
Pasangan <nsubj menjadi >obj inspirasi	Pasangan	menjadi	inspirasi	1	0.9	ABC	3	menjadi
Pasangan <nsubj menjadi >obj perbincangan	Pasangan	menjadi	perbincangan	1	0.9	ABC	3	menjadi
Pasangan <nsubj menjalani >obj kisah	Pasangan	menjalani	kisah	1	0.9	ABC	3	menjalani
Pasangan <nsubj menunda >obj rencana	Pasangan	menunda	rencana	1	0.9	ABC	3	menunda
Pasangan <nsubj menunjukkan >obj kinerja	Pasangan	menunjukkan	kinerja	1	0.9	ABC	3	menunjukkan
Pasangan <nsubj menutup >obj kampanye	Pasangan	menutup	kampanye	1	0.9	ABC	3	menutup
Pasangan <nsubj menyapa >obj korban	Pasangan	menyapa	korban	1	0.9	ABC	3	menyapa
Pasangan <nsubj menyayangkan >obj serangan	Pasangan	menyayangkan	serangan	1	0.9	ABC	3	menyayangkan
Pasangan <nsubj merupakan >obj andalan	Pasangan	merupakan	andalan	1	0.9	ABC	3	merupakan
Pasar <nsubj diwarnai >obj aksi	Pasar	diwarnai	aksi	1	0.9	ABC	3	diwarnai
Pasar <nsubj menjadi >obj sektor	Pasar	menjadi	sektor	1	0.9	ABC	3	menjadi
Pasaran <nsubj mengalami >obj pertumbuhan	Pasaran	mengalami	pertumbuhan	1	0.9	ABC	3	mengalami
Pascavonis <nsubj menjadi >obj perhatian	Pascavonis	menjadi	perhatian	1	0.9	ABC	3	menjadi
Pasien <nsubj mengikuti >obj perawatan	Pasien	mengikuti	perawatan	1	0.9	ABC	3	mengikuti
Paslon <nsubj memiliki >obj komitmen	Paslon	memiliki	komitmen	1	0.9	ABC	3	memiliki
Pastur <nsubj dijatuhi >obj hukuman	Pastur	dijatuhi	hukuman	1	0.9	ABC	3	dijatuhi
Patung <nsubj menusuk >obj hati	Patung	menusuk	hati	1	0.9	ABC	3	menusuk
Patung <nsubj merupakan >obj karya	Patung	merupakan	karya	1	0.9	ABC	3	merupakan
Pebalap <nsubj mencuri >obj perhatian	Pebalap	mencuri	perhatian	1	0.9	ABC	3	mencuri
Pebalap <nsubj mengawali >obj debut	Pebalap	mengawali	debut	1	0.9	ABC	3	mengawali
Pebulu <nsubj memiliki >obj prestasi	Pebulu	memiliki	prestasi	1	0.9	ABC	3	memiliki
Pegawai <nsubj melakukan >obj aksi	Pegawai	melakukan	aksi	1	0.9	ABC	3	melakukan
Pegunungan <nsubj memiliki >obj ketinggian	Pegunungan	memiliki	ketinggian	1	0.9	ABC	3	memiliki
Pekerjaan <nsubj menjadi >obj alasan	Pekerjaan	menjadi	alasan	1	0.9	ABC	3	menjadi
Pelajar <nsubj mendapatkan >obj peluang	Pelajar	mendapatkan	peluang	1	0.9	ABC	3	mendapatkan
Pelajar <nsubj mengajukan >obj visa	Pelajar	mengajukan	visa	1	0.9	ABC	3	mengajukan
Pelaksana <nsubj menegaskan >obj pentingnya	Pelaksana	menegaskan	pentingnya	1	0.9	ABC	3	menegaskan
Pelaksanaan <nsubj melibatkan >obj pemilih	Pelaksanaan	melibatkan	pemilih	1	0.9	ABC	3	melibatkan
Pelaksanaan <nsubj memasuki >obj babak	Pelaksanaan	memasuki	babak	1	0.9	ABC	3	memasuki
Pelaksanaan <nsubj memerlukan >obj kerjasama	Pelaksanaan	memerlukan	kerjasama	1	0.9	ABC	3	memerlukan
Pelaksanaan <nsubj memiliki >obj tantangan	Pelaksanaan	memiliki	tantangan	1	0.9	ABC	3	memiliki
Pelaksanaan <nsubj mendapat >obj dukungan	Pelaksanaan	mendapat	dukungan	1	0.9	ABC	3	mendapat
Pelaksanaan <nsubj menjadi >obj sorotan	Pelaksanaan	menjadi	sorotan	1	0.9	ABC	3	menjadi
Pelaksanaan <nsubj menyisakan >obj persoalan	Pelaksanaan	menyisakan	persoalan	1	0.9	ABC	3	menyisakan
Pelaksanaan <nsubj merupakan >obj bentuk	Pelaksanaan	merupakan	bentuk	1	0.9	ABC	3	merupakan
Pelaku <nsubj diancam >obj hukuman	Pelaku	diancam	hukuman	1	0.9	ABC	3	diancam
Pelaku <nsubj memiliki >obj motif	Pelaku	memiliki	motif	1	0.9	ABC	3	memiliki
